class_id,size,representative,c8,c9,c10,c11,c12,c13,c14,Av8,Av9,Av10,Av11,Av12,Av13,Av14,cutoff
3366,8,25687413,1,-16,157,-1255,9244,,,40319,362815,3626193,39832508,476571092,,,12
3367,8,25713486,1,-16,159,-1299,9529,,,40319,362815,3626191,39832310,476559719,,,12
3368,8,25713684,1,-16,160,-1329,10092,,,40319,362815,3626190,39832219,476554764,,,12
3369,8,25713846,1,-16,160,-1334,10326,,,40319,362815,3626190,39832224,476555250,,,12
3370,8,25713864,1,-16,160,-1331,10193,-74552,,40319,362815,3626190,39832221,476554951,6160590303,,13
3371,8,25714386,1,-16,159,-1301,9659,,,40319,362815,3626191,39832312,476559877,,,12
3372,8,25714683,1,-16,160,-1335,10344,,,40319,362815,3626190,39832225,476555376,,,12
3373,8,25714836,1,-16,160,-1325,9911,,,40319,362815,3626190,39832215,476554369,,,12
3374,8,25714863,1,-16,160,-1325,9897,,,40319,362815,3626190,39832215,476554383,,,12
3375,8,25716384,1,-16,160,-1330,10161,,,40319,362815,3626190,39832220,476554839,,,12
3376,8,25716483,1,-16,160,-1334,10351,-79120,,40319,362815,3626190,39832224,476555225,6160604673,,13
3377,8,25716834,1,-16,159,-1307,9975,,,40319,362815,3626191,39832318,476560425,,,12
3378,8,25716843,1,-16,159,-1307,9981,,,40319,362815,3626191,39832318,476560419,,,12
3379,8,25718346,1,-16,159,-1309,10030,-75953,,40319,362815,3626191,39832320,476560658,6160842331,,13
3380,8,25718364,1,-16,160,-1335,10387,,,40319,362815,3626190,39832225,476555333,,,12
3381,8,25718436,1,-16,159,-1300,9669,,,40319,362815,3626191,39832311,476559723,,,12
3382,8,25718463,1,-16,160,-1341,10632,,,40319,362815,3626190,39832231,476555952,,,12
3383,8,25718634,1,-16,159,-1305,9893,,,40319,362815,3626191,39832316,476560219,,,12
3384,8,25718643,1,-16,159,-1305,9874,-72975,,40319,362815,3626191,39832316,476560238,6160817045,,13
3385,8,25731486,1,-16,160,-1334,10272,-74973,,40319,362815,3626190,39832224,476555304,6160613877,,13
3386,8,25731684,1,-16,160,-1326,10002,-70833,,40319,362815,3626190,39832216,476554422,6160558023,,13
3387,8,25731846,1,-16,160,-1331,10197,,,40319,362815,3626190,39832221,476554947,,,12
3388,8,25731864,1,-16,160,-1332,10255,-76574,,40319,362815,3626190,39832222,476555033,6160594015,,13
3389,8,25734186,1,-16,159,-1305,9840,,,40319,362815,3626191,39832316,476560272,,,12
3390,8,25734816,1,-16,159,-1298,9548,,,40319,362815,3626191,39832309,476559556,,,12
3391,8,25736184,1,-16,160,-1332,10222,,,40319,362815,3626190,39832222,476555066,,,12
3392,8,25736814,1,-16,160,-1340,10532,-81448,,40319,362815,3626190,39832230,476555908,6160649420,,13
3393,8,25738146,1,-16,160,-1330,10154,-73421,,40319,362815,3626190,39832220,476554846,6160583595,,13
3394,8,25738164,1,-16,160,-1328,10062,,,40319,362815,3626190,39832218,476554650,,,12
3395,8,25738416,1,-16,160,-1334,10305,,,40319,362815,3626190,39832224,476555271,,,12
3396,8,25738614,1,-16,160,-1332,10183,,,40319,362815,3626190,39832222,476555105,,,12
3397,8,25741386,1,-16,160,-1340,10575,,,40319,362815,3626190,39832230,476555865,,,12
3398,8,25741683,1,-16,160,-1334,10357,,,40319,362815,3626190,39832224,476555219,,,12
3399,8,25741836,1,-16,160,-1325,9967,,,40319,362815,3626190,39832215,476554313,,,12
3400,8,25741863,1,-16,160,-1332,10259,,,40319,362815,3626190,39832222,476555029,,,12
3401,8,25743186,1,-16,159,-1309,10029,,,40319,362815,3626191,39832320,476560659,,,12
3402,8,25743816,1,-16,159,-1302,9735,,,40319,362815,3626191,39832313,476559945,,,12
3403,8,25746183,1,-16,158,-1274,9335,,,40319,362815,3626192,39832406,476565025,,,12
3404,8,25746813,1,-16,158,-1288,9878,,,40319,362815,3626192,39832420,476566498,,,12
3405,8,25748136,1,-16,160,-1334,10341,,,40319,362815,3626190,39832224,476555235,,,12
3406,8,25748163,1,-16,160,-1332,10231,,,40319,362815,3626190,39832222,476555057,,,12
3407,8,25748316,1,-16,160,-1338,10516,-83010,,40319,362815,3626190,39832228,476555636,6160629350,,13
3408,8,25748613,1,-16,159,-1320,10470,,,40319,362815,3626191,39832331,476561802,,,12
3409,8,25761384,1,-16,158,-1268,9162,,,40319,362815,3626192,39832400,476564334,,,12
3410,8,25761483,1,-16,158,-1264,8929,-56660,,40319,362815,3626192,39832396,476563991,6160952323,,13
3411,8,25761834,1,-16,157,-1237,8517,-51592,,40319,362815,3626193,39832490,476569227,6161179123,,13
3412,8,25761843,1,-16,157,-1237,8540,,,40319,362815,3626193,39832490,476569204,,,12
3413,8,25763184,1,-16,158,-1264,8933,-56889,,40319,362815,3626192,39832396,476563987,6160951876,,13
3414,8,25763814,1,-16,158,-1264,8892,,,40319,362815,3626192,39832396,476564028,,,12
3415,8,25764183,1,-16,158,-1272,9270,,,40319,362815,3626192,39832404,476564802,,,12
3416,8,25764813,1,-16,158,-1284,9724,-74289,,40319,362815,3626192,39832416,476566076,6161078957,,13
3417,8,25768134,1,-16,156,-1214,8254,,,40319,362815,3626194,39832588,476574890,,,12
3418,8,25768143,1,-16,156,-1214,8280,,,40319,362815,3626194,39832588,476574864,,,12
3419,8,25768314,1,-16,157,-1249,9002,,,40319,362815,3626193,39832502,476570470,,,12
3420,8,25768413,1,-16,157,-1257,9328,,,40319,362815,3626193,39832510,476571296,,,12
3421,8,25781346,1,-16,158,-1279,9500,,,40319,362815,3626192,39832411,476565580,,,12
3422,8,25781364,1,-16,159,-1307,9966,,,40319,362815,3626191,39832318,476560434,,,12
3423,8,25781436,1,-16,158,-1272,9213,,,40319,362815,3626192,39832404,476564859,,,12
3424,8,25781463,1,-16,159,-1307,9930,,,40319,362815,3626191,39832318,476560470,,,12
3425,8,25781634,1,-16,158,-1269,9090,,,40319,362815,3626192,39832401,476564550,,,12
3426,8,25781643,1,-16,158,-1269,9078,,,40319,362815,3626192,39832401,476564562,,,12
3427,8,25783146,1,-16,159,-1312,10172,,,40319,362815,3626191,39832323,476560948,,,12
3428,8,25783164,1,-16,159,-1301,9703,-68772,,40319,362815,3626191,39832312,476559833,6160793069,,13
3429,8,25783416,1,-16,158,-1272,9211,,,40319,362815,3626192,39832404,476564861,,,12
3430,8,25783614,1,-16,159,-1297,9395,,,40319,362815,3626191,39832308,476559565,,,12
3431,8,25784136,1,-16,159,-1307,9962,-75089,,40319,362815,3626191,39832318,476560438,6160828623,,13
3432,8,25784163,1,-16,159,-1301,9626,,,40319,362815,3626191,39832312,476559910,,,12
3433,8,25784316,1,-16,158,-1270,9114,,,40319,362815,3626192,39832402,476564670,,,12
3434,8,25784613,1,-16,158,-1283,9610,,,40319,362815,3626192,39832415,476566046,,,12
3435,8,25786134,1,-16,157,-1249,9010,,,40319,362815,3626193,39832502,476570462,,,12
3436,8,25786143,1,-16,157,-1249,9032,,,40319,362815,3626193,39832502,476570440,,,12
3437,8,25786314,1,-16,158,-1284,9745,,,40319,362815,3626192,39832416,476566055,,,12
3438,8,25786413,1,-16,158,-1292,10059,,,40319,362815,3626192,39832424,476566893,,,12
3439,8,25813476,1,-16,158,-1266,8935,,,40319,362815,3626192,39832398,476564273,,,12
3440,8,25813674,1,-16,159,-1295,9440,-62092,,40319,362815,3626191,39832306,476559232,6160757828,,13
3441,8,25813746,1,-16,160,-1332,10246,,,40319,362815,3626190,39832222,476555042,,,12
3442,8,25813764,1,-16,159,-1302,9717,,,40319,362815,3626191,39832313,476559963,,,12
3443,8,25814376,1,-16,158,-1270,9112,,,40319,362815,3626192,39832402,476564672,,,12
3444,8,25814637,1,-16,160,-1328,10063,,,40319,362815,3626190,39832218,476554649,,,12
3445,8,25814673,1,-16,159,-1294,9376,,,40319,362815,3626191,39832305,476559152,,,12
3446,8,25814736,1,-16,160,-1332,10191,,,40319,362815,3626190,39832222,476555097,,,12
3447,8,25814763,1,-16,159,-1293,9314,,,40319,362815,3626191,39832304,476559070,,,12
3448,8,25816374,1,-16,160,-1326,9968,,,40319,362815,3626190,39832216,476554456,,,12
3449,8,25816437,1,-16,159,-1294,9403,,,40319,362815,3626191,39832305,476559125,,,12
3450,8,25816473,1,-16,160,-1328,10089,,,40319,362815,3626190,39832218,476554623,,,12
3451,8,25816734,1,-16,158,-1266,8976,,,40319,362815,3626192,39832398,476564232,,,12
3452,8,25816743,1,-16,158,-1266,8996,-57625,,40319,362815,3626192,39832398,476564212,6160966301,,13
3453,8,25817346,1,-16,159,-1298,9576,,,40319,362815,3626191,39832309,476559528,,,12
3454,8,25817364,1,-16,160,-1332,10241,,,40319,362815,3626190,39832222,476555047,,,12
3455,8,25817436,1,-16,159,-1294,9424,,,40319,362815,3626191,39832305,476559104,,,12
3456,8,25817463,1,-16,160,-1336,10397,,,40319,362815,3626190,39832226,476555467,,,12
3457,8,25817634,1,-16,158,-1270,9169,-62081,,40319,362815,3626192,39832402,476564615,6160990192,,13
3458,8,25817643,1,-16,158,-1271,9164,,,40319,362815,3626192,39832403,476564764,,,12
3459,8,25831476,1,-16,159,-1301,9683,,,40319,362815,3626191,39832312,476559853,,,12
3460,8,25831674,1,-16,159,-1293,9430,,,40319,362815,3626191,39832304,476558954,,,12
3461,8,25831746,1,-16,160,-1328,10112,,,40319,362815,3626190,39832218,476554600,,,12
3462,8,25831764,1,-16,159,-1296,9445,,,40319,362815,3626191,39832307,476559371,,,12
3463,8,25834176,1,-16,158,-1266,8988,,,40319,362815,3626192,39832398,476564220,,,12
3464,8,25834617,1,-16,159,-1299,9573,,,40319,362815,3626191,39832310,476559675,,,12
3465,8,25834716,1,-16,159,-1296,9456,,,40319,362815,3626191,39832307,476559360,,,12
3466,4,25836147,1,-16,160,-1317,9397,,,40319,362815,3626190,39832207,476553731,,,12
3467,8,25836174,1,-16,160,-1319,9645,,,40319,362815,3626190,39832209,476553771,,,11
3468,8,25836417,1,-16,160,-1334,10271,,,40319,362815,3626190,39832224,476555305,,,12
3469,8,25836714,1,-16,159,-1290,9139,,,40319,362815,3626191,39832301,476558813,,,12
3470,8,25837146,1,-16,160,-1322,9774,,,40319,362815,3626190,39832212,476554074,,,12
3471,8,25837164,1,-16,160,-1338,10483,-81151,,40319,362815,3626190,39832228,476555669,6160633068,,13
3472,8,25837416,1,-16,160,-1324,9846,,,40319,362815,3626190,39832214,476554290,,,12
3473,8,25837614,1,-16,159,-1299,9540,,,40319,362815,3626191,39832310,476559708,,,12
3474,8,25841376,1,-16,159,-1301,9654,,,40319,362815,3626191,39832312,476559882,,,12
3475,8,25841637,1,-16,160,-1322,9808,,,40319,362815,3626190,39832212,476554040,,,12
3476,8,25841673,1,-16,159,-1289,9212,,,40319,362815,3626191,39832300,476558596,,,12
3477,8,25841736,1,-16,160,-1325,9940,,,40319,362815,3626190,39832215,476554340,,,12
3478,8,25841763,1,-16,159,-1292,9337,,,40319,362815,3626191,39832303,476558903,,,12
3479,8,25843176,1,-16,158,-1270,9128,-60027,,40319,362815,3626192,39832402,476564656,6160995067,,13
3480,8,25843617,1,-16,159,-1303,9786,-71005,,40319,362815,3626191,39832314,476560038,6160805611,,13
3481,8,25843716,1,-16,159,-1298,9500,-61522,,40319,362815,3626191,39832309,476559604,6160783622,,13
3482,8,25846137,1,-16,160,-1335,10380,,,40319,362815,3626190,39832225,476555340,,,12
3483,8,25846173,1,-16,160,-1335,10358,,,40319,362815,3626190,39832225,476555362,,,12
3484,8,25846317,1,-16,160,-1342,10655,-85381,,40319,362815,3626190,39832232,476556073,6160656902,,13
3485,8,25846713,1,-16,159,-1321,10513,,,40319,362815,3626191,39832332,476561903,,,12
3486,8,25847136,1,-16,160,-1334,10303,,,40319,362815,3626190,39832224,476555273,,,12
3487,8,25847163,1,-16,160,-1335,10345,,,40319,362815,3626190,39832225,476555375,,,12
3488,8,25847316,1,-16,160,-1338,10464,,,40319,362815,3626190,39832228,476555688,,,12
3489,8,25847613,1,-16,158,-1281,9580,,,40319,362815,3626192,39832413,476565788,,,12
3490,8,25861374,1,-16,160,-1332,10314,,,40319,362815,3626190,39832222,476554974,,,12
3491,8,25861437,1,-16,159,-1301,9750,,,40319,362815,3626191,39832312,476559786,,,12
3492,8,25861473,1,-16,160,-1328,10098,-72765,,40319,362815,3626190,39832218,476554614,6160568067,,13
3493,8,25861734,1,-16,159,-1305,9855,,,40319,362815,3626191,39832316,476560257,,,12
3494,8,25861743,1,-16,159,-1305,9895,,,40319,362815,3626191,39832316,476560217,,,12
3495,4,25863147,1,-16,160,-1336,10452,,,40319,362815,3626190,39832226,476555412,,,12
3496,8,25863174,1,-16,160,-1329,10146,,,40319,362815,3626190,39832219,476554710,,,12
3497,8,25863417,1,-16,159,-1309,10079,,,40319,362815,3626191,39832320,476560609,,,12
3498,8,25863714,1,-16,160,-1333,10264,,,40319,362815,3626190,39832223,476555168,,,12
3499,8,25864137,1,-16,160,-1344,10826,,,40319,362815,3626190,39832234,476556190,,,12
3500,8,25864173,1,-16,160,-1332,10279,,,40319,362815,3626190,39832222,476555009,,,12
3501,8,25864317,1,-16,159,-1309,10028,,,40319,362815,3626191,39832320,476560660,,,12
3502,8,25864713,1,-16,160,-1356,11283,,,40319,362815,3626190,39832246,476557461,,,12
3503,8,25867134,1,-16,157,-1249,9012,,,40319,362815,3626193,39832502,476570460,,,12
3504,8,25867143,1,-16,157,-1249,9038,,,40319,362815,3626193,39832502,476570434,,,12
3505,8,25867314,1,-16,158,-1284,9751,,,40319,362815,3626192,39832416,476566049,,,12
3506,8,25867413,1,-16,158,-1292,10063,,,40319,362815,3626192,39832424,476566889,,,12
3507,8,25871346,1,-16,158,-1269,9074,,,40319,362815,3626192,39832401,476564566,,,12
3508,8,25871364,1,-16,159,-1304,9883,,,40319,362815,3626191,39832315,476560085,,,12
3509,8,25871436,1,-16,158,-1269,9161,,,40319,362815,3626192,39832401,476564479,,,12
3510,8,25871463,1,-16,159,-1300,9657,,,40319,362815,3626191,39832311,476559735,,,12
3511,8,25871634,1,-16,158,-1271,9236,,,40319,362815,3626192,39832403,476564692,,,12
3512,8,25871643,1,-16,158,-1271,9205,-62818,,40319,362815,3626192,39832403,476564723,6160997013,,13
3513,8,25873146,1,-16,159,-1304,9860,-73377,,40319,362815,3626191,39832315,476560108,6160807645,,13
3514,8,25873164,1,-16,159,-1297,9560,,,40319,362815,3626191,39832308,476559400,,,12
3515,8,25873416,1,-16,158,-1266,9011,,,40319,362815,3626192,39832398,476564197,,,12
3516,8,25873614,1,-16,159,-1296,9363,,,40319,362815,3626191,39832307,476559453,,,12
3517,8,25874136,1,-16,159,-1301,9714,,,40319,362815,3626191,39832312,476559822,,,12
3518,8,25874163,1,-16,159,-1291,9177,,,40319,362815,3626191,39832302,476558919,,,12
3519,8,25874316,1,-16,158,-1266,8989,,,40319,362815,3626192,39832398,476564219,,,12
3520,8,25874613,1,-16,159,-1321,10515,,,40319,362815,3626191,39832332,476561901,,,12
3521,8,25876134,1,-16,156,-1213,8272,,,40319,362815,3626194,39832587,476574728,,,12
3522,8,25876143,1,-16,156,-1213,8278,,,40319,362815,3626194,39832587,476574722,,,12
3523,8,25876314,1,-16,157,-1248,8990,-63406,486330,40319,362815,3626193,39832501,476570338,6161244848,85460331546,14
3524,8,25876413,1,-16,157,-1253,9126,-64121,,40319,362815,3626193,39832506,476570922,6161283419,,13
3525,8,26134875,1,-16,158,-1277,9349,,,40319,362815,3626192,39832409,476565443,,,12
3526,8,26135874,1,-16,159,-1305,9779,,,40319,362815,3626191,39832316,476560333,,,12
3527,8,26137845,1,-16,158,-1273,9243,-63058,,40319,362815,3626192,39832405,476564973,6161015167,,13
3528,8,26137854,1,-16,158,-1273,9290,,,40319,362815,3626192,39832405,476564926,,,12
3529,8,26138475,1,-16,160,-1344,10752,,,40319,362815,3626190,39832234,476556264,,,12
3530,8,26138574,1,-16,160,-1346,10835,,,40319,362815,3626190,39832236,476556469,,,12
3531,8,26138745,1,-16,158,-1273,9248,,,40319,362815,3626192,39832405,476564968,,,12
3532,8,26138754,1,-16,158,-1275,9299,-63345,,40319,362815,3626192,39832407,476565205,6161030326,,13
3533,8,26143875,1,-16,158,-1282,9534,,,40319,362815,3626192,39832414,476565978,,,12
3534,4,26145837,1,-16,159,-1300,9566,-63259,,40319,362815,3626191,39832311,476559826,6160798541,,13
3535,8,26145873,1,-16,158,-1269,9080,,,40319,362815,3626192,39832401,476564560,,,12
3536,8,26147835,1,-16,159,-1297,9456,,,40319,362815,3626191,39832308,476559504,,,12
3537,8,26147853,1,-16,159,-1299,9501,,,40319,362815,3626191,39832310,476559747,,,12
3538,8,26148375,1,-16,160,-1341,10543,,,40319,362815,3626190,39832231,476556041,,,12
3539,8,26148537,1,-16,160,-1330,10081,,,40319,362815,3626190,39832220,476554919,,,12
3540,8,26148573,1,-16,160,-1336,10349,-76763,,40319,362815,3626190,39832226,476555515,6160626990,,13
3541,8,26148735,1,-16,159,-1295,9343,,,40319,362815,3626191,39832306,476559329,,,12
3542,8,26148753,1,-16,159,-1311,10051,,,40319,362815,3626191,39832322,476560925,,,12
3543,8,26153874,1,-16,159,-1305,9781,,,40319,362815,3626191,39832316,476560331,,,12
3544,4,26154837,1,-16,159,-1313,10130,,,40319,362815,3626191,39832324,476561134,,,12
3545,8,26154873,1,-16,158,-1275,9313,,,40319,362815,3626192,39832407,476565191,,,12
3546,8,26157834,1,-16,158,-1278,9471,,,40319,362815,3626192,39832410,476565465,,,12
3547,8,26157843,1,-16,158,-1278,9441,,,40319,362815,3626192,39832410,476565495,,,12
3548,8,26158374,1,-16,160,-1332,10163,,,40319,362815,3626190,39832222,476555125,,,12
3549,8,26158437,1,-16,159,-1302,9659,,,40319,362815,3626191,39832313,476560021,,,12
3550,8,26158473,1,-16,160,-1346,10782,,,40319,362815,3626190,39832236,476556522,,,12
3551,8,26158734,1,-16,158,-1274,9313,-65237,,40319,362815,3626192,39832406,476565047,6161017684,,13
3552,8,26158743,1,-16,158,-1274,9275,-63209,,40319,362815,3626192,39832406,476565085,6161022078,,13
3553,8,26173845,1,-16,159,-1314,10226,,,40319,362815,3626191,39832325,476561182,,,12
3554,8,26173854,1,-16,159,-1302,9660,,,40319,362815,3626191,39832313,476560020,,,12
3555,8,26174835,1,-16,160,-1340,10563,,,40319,362815,3626190,39832230,476555877,,,12
3556,8,26174853,1,-16,160,-1346,10796,,,40319,362815,3626190,39832236,476556508,,,12
3557,8,26175834,1,-16,159,-1312,10170,,,40319,362815,3626191,39832323,476560950,,,12
3558,8,26175843,1,-16,159,-1314,10222,,,40319,362815,3626191,39832325,476561186,,,12
3559,8,26178345,1,-16,157,-1248,8950,-61334,,40319,362815,3626193,39832501,476570378,6161249536,,13
3560,8,26178354,1,-16,157,-1241,8718,,,40319,362815,3626193,39832494,476569602,,,12
3561,8,26178435,1,-16,157,-1241,8717,,,40319,362815,3626193,39832494,476569603,,,12
3562,8,26178453,1,-16,157,-1246,8893,,,40319,362815,3626193,39832499,476570147,,,12
3563,8,26178534,1,-16,157,-1246,8915,,,40319,362815,3626193,39832499,476570125,,,12
3564,8,26178543,1,-16,157,-1248,8960,-61793,,40319,362815,3626193,39832501,476570368,6161248305,,13
3565,8,26183475,1,-16,159,-1301,9709,,,40319,362815,3626191,39832312,476559827,,,12
3566,8,26183574,1,-16,160,-1336,10353,,,40319,362815,3626190,39832226,476555511,,,12
3567,8,26183745,1,-16,159,-1300,9608,,,40319,362815,3626191,39832311,476559784,,,12
3568,8,26183754,1,-16,159,-1302,9736,,,40319,362815,3626191,39832313,476559944,,,12
3569,8,26184375,1,-16,159,-1301,9684,,,40319,362815,3626191,39832312,476559852,,,12
3570,8,26184537,1,-16,158,-1264,8911,,,40319,362815,3626192,39832396,476564009,,,12
3571,8,26184573,1,-16,159,-1307,9945,-74333,,40319,362815,3626191,39832318,476560455,6160830740,,13
3572,8,26184735,1,-16,160,-1341,10624,,,40319,362815,3626190,39832231,476555960,,,12
3573,8,26184753,1,-16,160,-1344,10722,,,40319,362815,3626190,39832234,476556294,,,12
3574,8,26185374,1,-16,160,-1334,10272,-75007,,40319,362815,3626190,39832224,476555304,6160613911,,13
3575,8,26185437,1,-16,158,-1272,9249,,,40319,362815,3626192,39832404,476564823,,,12
3576,8,26185473,1,-16,159,-1297,9474,,,40319,362815,3626191,39832308,476559486,,,12
3577,8,26185734,1,-16,159,-1314,10238,,,40319,362815,3626191,39832325,476561170,,,12
3578,8,26185743,1,-16,159,-1316,10289,,,40319,362815,3626191,39832327,476561407,,,12
3579,8,26187345,1,-16,157,-1245,8844,-59280,,40319,362815,3626193,39832498,476570052,6161228892,,13
3580,8,26187354,1,-16,157,-1240,8699,,,40319,362815,3626193,39832493,476569477,,,12
3581,8,26187435,1,-16,157,-1240,8698,,,40319,362815,3626193,39832493,476569478,,,12
3582,8,26187453,1,-16,157,-1244,8825,-59683,,40319,362815,3626193,39832497,476569927,6161220338,,13
3583,8,26187534,1,-16,157,-1244,8825,-59660,,40319,362815,3626193,39832497,476569927,6161220315,,13
3584,8,26187543,1,-16,157,-1247,8901,,,40319,362815,3626193,39832500,476570283,,,12
3585,8,26314875,1,-16,159,-1313,10131,,,40319,362815,3626191,39832324,476561133,,,12
3586,8,26315874,1,-16,159,-1301,9644,,,40319,362815,3626191,39832312,476559892,,,12
3587,8,26317845,1,-16,158,-1273,9278,,,40319,362815,3626192,39832405,476564938,,,12
3588,8,26317854,1,-16,158,-1273,9323,,,40319,362815,3626192,39832405,476564893,,,12
3589,8,26318475,1,-16,160,-1340,10587,-84542,,40319,362815,3626190,39832230,476555853,6160643219,,13
3590,8,26318574,1,-16,160,-1344,10769,,,40319,362815,3626190,39832234,476556247,,,12
3591,8,26318745,1,-16,158,-1273,9273,,,40319,362815,3626192,39832405,476564943,,,12
3592,8,26318754,1,-16,158,-1273,9230,,,40319,362815,3626192,39832405,476564986,,,12
3593,8,26341875,1,-16,158,-1274,9230,,,40319,362815,3626192,39832406,476565130,,,12
3594,8,26345817,1,-16,157,-1245,8834,,,40319,362815,3626193,39832498,476570062,,,12
3595,8,26347815,1,-16,158,-1265,8965,,,40319,362815,3626192,39832397,476564099,,,12
3596,8,26348175,1,-16,159,-1300,9652,,,40319,362815,3626191,39832311,476559740,,,12
3597,8,26348517,1,-16,159,-1298,9496,,,40319,362815,3626191,39832309,476559608,,,12
3598,8,26348715,1,-16,158,-1265,8962,,,40319,362815,3626192,39832397,476564102,,,12
3599,8,26351874,1,-16,159,-1302,9749,-70346,,40319,362815,3626191,39832313,476559931,6160799037,,13
3600,8,26354817,1,-16,158,-1284,9736,-75154,,40319,362815,3626192,39832416,476566064,6161077794,,13
3601,8,26357814,1,-16,159,-1308,9982,,,40319,362815,3626191,39832319,476560562,,,12
3602,8,26358174,1,-16,160,-1332,10296,,,40319,362815,3626190,39832222,476554992,,,12
3603,8,26358417,1,-16,160,-1336,10402,,,40319,362815,3626190,39832226,476555462,,,12
3604,8,26358714,1,-16,159,-1308,10034,,,40319,362815,3626191,39832319,476560510,,,12
3605,8,26371845,1,-16,159,-1299,9599,,,40319,362815,3626191,39832310,476559649,,,12
3606,8,26371854,1,-16,159,-1299,9647,-68590,,40319,362815,3626191,39832310,476559601,6160778015,,13
3607,8,26374815,1,-16,160,-1339,10526,,,40319,362815,3626190,39832229,476555770,,,12
3608,8,26375814,1,-16,160,-1342,10645,,,40319,362815,3626190,39832232,476556083,,,12
3609,8,26378145,1,-16,158,-1266,9000,,,40319,362815,3626192,39832398,476564208,,,12
3610,8,26378154,1,-16,158,-1266,9036,,,40319,362815,3626192,39832398,476564172,,,12
3611,8,26378415,1,-16,159,-1297,9489,,,40319,362815,3626191,39832308,476559471,,,12
3612,8,26378514,1,-16,159,-1302,9756,-70779,,40319,362815,3626191,39832313,476559924,6160798287,,13
3613,8,26381475,1,-16,160,-1328,10098,-73099,,40319,362815,3626190,39832218,476554614,6160568401,,13
3614,8,26381574,1,-16,160,-1328,10098,-73212,,40319,362815,3626190,39832218,476554614,6160568514,,13
3615,8,26381745,1,-16,159,-1297,9532,,,40319,362815,3626191,39832308,476559428,,,12
3616,8,26381754,1,-16,159,-1297,9488,,,40319,362815,3626191,39832308,476559472,,,12
3617,8,26384175,1,-16,160,-1326,9979,,,40319,362815,3626190,39832216,476554445,,,12
3618,8,26384517,1,-16,159,-1304,9826,,,40319,362815,3626191,39832315,476560142,,,12
3619,8,26384715,1,-16,160,-1328,10052,,,40319,362815,3626190,39832218,476554660,,,12
3620,8,26385174,1,-16,160,-1318,9561,,,40319,362815,3626190,39832208,476553711,,,12
3621,8,26385417,1,-16,159,-1293,9320,,,40319,362815,3626191,39832304,476559064,,,12
3622,8,26385714,1,-16,160,-1338,10500,,,40319,362815,3626190,39832228,476555652,,,12
3623,8,26387145,1,-16,158,-1265,8985,,,40319,362815,3626192,39832397,476564079,,,12
3624,8,26387154,1,-16,158,-1265,8975,,,40319,362815,3626192,39832397,476564089,,,12
3625,8,26387415,1,-16,159,-1299,9596,,,40319,362815,3626191,39832310,476559652,,,12
3626,8,26387514,1,-16,159,-1302,9730,-69261,,40319,362815,3626191,39832313,476559950,6160801163,,13
3627,8,26413875,1,-16,159,-1316,10231,,,40319,362815,3626191,39832327,476561465,,,12
3628,8,26415873,1,-16,159,-1300,9658,,,40319,362815,3626191,39832311,476559734,,,12
3629,8,26417835,1,-16,159,-1296,9496,,,40319,362815,3626191,39832307,476559320,,,12
3630,8,26417853,1,-16,159,-1298,9558,,,40319,362815,3626191,39832309,476559546,,,12
3631,8,26418375,1,-16,160,-1328,10006,,,40319,362815,3626190,39832218,476554706,,,12
3632,4,26418537,1,-16,160,-1325,9894,,,40319,362815,3626190,39832215,476554386,,,12
3633,8,26418573,1,-16,160,-1332,10239,,,40319,362815,3626190,39832222,476555049,,,12
3634,8,26418735,1,-16,159,-1297,9529,,,40319,362815,3626191,39832308,476559431,,,12
3635,8,26418753,1,-16,159,-1305,9818,-69902,,40319,362815,3626191,39832316,476560294,6160823436,,13
3636,8,26431875,1,-16,158,-1281,9516,-67183,,40319,362815,3626192,39832413,476565852,6161070499,,13
3637,8,26435817,1,-16,158,-1284,9743,-75535,,40319,362815,3626192,39832416,476566057,6161076992,,13
3638,8,26437815,1,-16,158,-1271,9187,-61789,,40319,362815,3626192,39832403,476564741,6160999026,,13
3639,8,26438175,1,-16,159,-1311,10099,,,40319,362815,3626191,39832322,476560877,,,12
3640,8,26438517,1,-16,159,-1300,9587,,,40319,362815,3626191,39832311,476559805,,,12
3641,8,26438715,1,-16,158,-1273,9253,,,40319,362815,3626192,39832405,476564963,,,12
3642,8,26451873,1,-16,157,-1232,8335,,,40319,362815,3626193,39832485,476568689,,,12
3643,8,26453817,1,-16,157,-1249,8963,,,40319,362815,3626193,39832502,476570509,,,12
3644,8,26457813,1,-16,157,-1249,8961,,,40319,362815,3626193,39832502,476570511,,,12
3645,8,26458137,1,-16,158,-1264,8908,,,40319,362815,3626192,39832396,476564012,,,12
3646,8,26458173,1,-16,158,-1264,8902,,,40319,362815,3626192,39832396,476564018,,,12
3647,8,26458317,1,-16,158,-1268,9086,,,40319,362815,3626192,39832400,476564410,,,12
3648,8,26458713,1,-16,157,-1248,8960,-61652,,40319,362815,3626193,39832501,476570368,6161248164,,13
3649,8,26471835,1,-16,160,-1340,10623,,,40319,362815,3626190,39832230,476555817,,,12
3650,8,26471853,1,-16,160,-1334,10339,-78357,,40319,362815,3626190,39832224,476555237,6160605938,,13
3651,8,26473815,1,-16,160,-1334,10336,,,40319,362815,3626190,39832224,476555240,,,12
3652,8,26475813,1,-16,158,-1290,9963,,,40319,362815,3626192,39832422,476566701,,,12
3653,8,26478135,1,-16,159,-1309,10037,,,40319,362815,3626191,39832320,476560651,,,12
