class_id,pattern,lex_rank,representative,representative_rank,class_size
344,78143265,34615,12784563,585,16
359,78143526,34616,12856473,663,16
334,78143562,34617,12764583,561,16
298,78143625,34618,12684573,465,16
282,78143652,34619,12674583,441,16
358,78145236,34620,12854763,659,8
325,78145263,34621,12754863,539,16
357,78145326,34622,12854673,657,8
323,78145362,34623,12754683,537,16
268,78145623,34624,12654873,419,16
266,78145632,34625,12654783,417,16
235,78146235,34626,12584763,347,16
215,78146253,34627,12574863,323,16
233,78146325,34628,12584673,345,16
213,78146352,34629,12574683,321,16
193,78146523,34630,12564873,299,16
191,78146532,34631,12564783,297,16
356,78152346,34632,12847653,647,8
321,78152364,34633,12748653,527,16
355,78152436,34634,12846753,641,16
318,78152463,34635,12746853,521,16
263,78152634,34636,12648753,407,16
258,78152643,34637,12647853,401,16
355,78153246,34638,12846753,641,16
319,78153264,34639,12748563,525,16
354,78153426,34640,12846573,639,8
316,78153462,34641,12746583,519,16
261,78153624,34642,12648573,405,16
256,78153642,34643,12647583,399,16
353,78154236,34644,12845763,635,8
314,78154263,34645,12745863,515,16
352,78154326,34646,12845673,633,8
312,78154362,34647,12745683,513,16
252,78154623,34648,12645873,395,16
250,78154632,34649,12645783,393,16
183,78156234,34650,12548763,287,16
177,78156243,34651,12547863,281,16
181,78156324,34652,12548673,285,16
175,78156342,34653,12547683,279,16
171,78156423,34654,12546873,275,16
169,78156432,34655,12546783,273,16
165,78162345,34656,12487653,239,16
141,78162354,34657,12478653,215,16
159,78162435,34658,12486753,233,16
135,78162453,34659,12476853,209,16
117,78162534,34660,12468753,191,16
111,78162543,34661,12467853,185,16
163,78163245,34662,12487563,237,16
139,78163254,34663,12478563,213,16
157,78163425,34664,12486573,231,16
133,78163452,34665,12476583,207,16
115,78163524,34666,12468573,189,16
109,78163542,34667,12467583,183,16
153,78164235,34668,12485763,227,16
129,78164253,34669,12475863,203,16
151,78164325,34670,12485673,225,16
127,78164352,34671,12475683,201,16
105,78164523,34672,12465873,179,16
103,78164532,34673,12465783,177,16
95,78165234,34674,12458763,167,16
89,78165243,34675,12457863,161,16
93,78165324,34676,12458673,165,16
87,78165342,34677,12457683,159,16
83,78165423,34678,12456873,155,16
81,78165432,34679,12456783,153,16
351,78213456,34680,12786543,599,16
350,78213465,34681,12786534,598,8
349,78213546,34682,12786453,597,16
342,78213564,34683,12768534,574,16
309,78213645,34684,12687534,478,16
295,78213654,34685,12678534,454,16
348,78214356,34686,12785643,593,16
347,78214365,34687,12785634,592,8
346,78214536,34688,12785463,591,16
338,78214563,34689,12765834,568,16
304,78214635,34690,12685734,472,16
289,78214653,34691,12675834,448,16
345,78215346,34692,12784653,587,16
332,78215364,34693,12758634,550,16
344,78215436,34694,12784563,585,16
328,78215463,34695,12756834,544,16
279,78215634,34696,12658734,430,16
273,78215643,34697,12657834,424,16
246,78216345,34698,12587634,358,16
226,78216354,34699,12578634,334,16
240,78216435,34700,12586734,352,16
220,78216453,34701,12576834,328,16
204,78216534,34702,12568734,310,16
198,78216543,34703,12567834,304,16
343,78231456,34704,12768543,575,16
342,78231465,34705,12768534,574,16
341,78231546,34706,12768453,573,16
340,78231564,34707,12768435,572,8
307,78231645,34708,12687435,476,16
293,78231654,34709,12678435,452,16
339,78234156,34710,12765843,569,16
338,78234165,34711,12765834,568,16
337,78234516,34712,12765483,567,16
336,78234561,34713,12765438,566,8
302,78234615,34714,12685437,470,16
287,78234651,34715,12675438,446,16
335,78235146,34716,12764853,563,16
330,78235164,34717,12758436,548,16
334,78235416,34718,12764583,561,16
326,78235461,34719,12756438,542,16
277,78235614,34720,12658437,428,16
271,78235641,34721,12657438,422,16
244,78236145,34722,12587436,356,16
224,78236154,34723,12578436,332,16
238,78236415,34724,12586437,350,16
218,78236451,34725,12576438,326,16
202,78236514,34726,12568437,308,16
196,78236541,34727,12567438,302,16
333,78241356,34728,12758643,551,16
332,78241365,34729,12758634,550,16
331,78241536,34730,12758463,549,16
330,78241563,34731,12758436,548,16
299,78241635,34732,12684735,466,16
283,78241653,34733,12674835,442,16
329,78243156,34734,12756843,545,16
328,78243165,34735,12756834,544,16
327,78243516,34736,12756483,543,16
326,78243561,34737,12756438,542,16
297,78243615,34738,12684537,464,16
281,78243651,34739,12674538,440,16
325,78245136,34740,12754863,539,16
324,78245163,34741,12754836,538,8
323,78245316,34742,12754683,537,16
322,78245361,34743,12754638,536,8
267,78245613,34744,12654837,418,16
265,78245631,34745,12654738,416,16
234,78246135,34746,12584736,346,16
214,78246153,34747,12574836,322,16
232,78246315,34748,12584637,344,16
212,78246351,34749,12574638,320,16
192,78246513,34750,12564837,298,16
190,78246531,34751,12564738,296,16
321,78251346,34752,12748653,527,16
320,78251364,34753,12748635,526,8
319,78251436,34754,12748563,525,16
317,78251463,34755,12746835,520,16
262,78251634,34756,12648735,406,16
257,78251643,34757,12647835,400,16
318,78253146,34758,12746853,521,16
317,78253164,34759,12746835,520,16
316,78253416,34760,12746583,519,16
315,78253461,34761,12746538,518,8
260,78253614,34762,12648537,404,16
255,78253641,34763,12647538,398,16
314,78254136,34764,12745863,515,16
313,78254163,34765,12745836,514,8
312,78254316,34766,12745683,513,16
311,78254361,34767,12745638,512,8
251,78254613,34768,12645837,394,16
249,78254631,34769,12645738,392,16
182,78256134,34770,12548736,286,16
176,78256143,34771,12547836,280,16
180,78256314,34772,12548637,284,16
174,78256341,34773,12547638,278,16
170,78256413,34774,12546837,274,16
168,78256431,34775,12546738,272,16
164,78261345,34776,12487635,238,16
140,78261354,34777,12478635,214,16
158,78261435,34778,12486735,232,16
134,78261453,34779,12476835,208,16
116,78261534,34780,12468735,190,16
110,78261543,34781,12467835,184,16
162,78263145,34782,12487536,236,16
138,78263154,34783,12478536,212,16
156,78263415,34784,12486537,230,16
132,78263451,34785,12476538,206,16
114,78263514,34786,12468537,188,16
108,78263541,34787,12467538,182,16
152,78264135,34788,12485736,226,16
128,78264153,34789,12475836,202,16
150,78264315,34790,12485637,224,16
126,78264351,34791,12475638,200,16
104,78264513,34792,12465837,178,16
102,78264531,34793,12465738,176,16
94,78265134,34794,12458736,166,16
88,78265143,34795,12457836,160,16
92,78265314,34796,12458637,164,16
86,78265341,34797,12457638,158,16
82,78265413,34798,12456837,154,16
80,78265431,34799,12456738,152,16
310,78312456,34800,12687543,479,16
309,78312465,34801,12687534,478,16
308,78312546,34802,12687453,477,16
307,78312564,34803,12687435,476,16
306,78312645,34804,12687354,475,8
292,78312654,34805,12678354,451,16
305,78314256,34806,12685743,473,16
304,78314265,34807,12685734,472,16
303,78314526,34808,12685473,471,16
302,78314562,34809,12685437,470,16
301,78314625,34810,12685374,469,8
286,78314652,34811,12675384,445,16
300,78315246,34812,12684753,467,16
299,78315264,34813,12684735,466,16
298,78315426,34814,12684573,465,16
297,78315462,34815,12684537,464,16
276,78315624,34816,12658374,427,16
270,78315642,34817,12657384,421,16
243,78316245,34818,12587364,355,16
223,78316254,34819,12578364,331,16
237,78316425,34820,12586374,349,16
217,78316452,34821,12576384,325,16
201,78316524,34822,12568374,307,16
195,78316542,34823,12567384,301,16
296,78321456,34824,12678543,455,16
295,78321465,34825,12678534,454,16
294,78321546,34826,12678453,453,16
293,78321564,34827,12678435,452,16
292,78321645,34828,12678354,451,16
291,78321654,34829,12678345,450,8
290,78324156,34830,12675843,449,16
289,78324165,34831,12675834,448,16
288,78324516,34832,12675483,447,16
287,78324561,34833,12675438,446,16
286,78324615,34834,12675384,445,16
285,78324651,34835,12675348,444,8
284,78325146,34836,12674853,443,16
283,78325164,34837,12674835,442,16
282,78325416,34838,12674583,441,16
281,78325461,34839,12674538,440,16
275,78325614,34840,12658347,426,16
269,78325641,34841,12657348,420,16
242,78326145,34842,12587346,354,16
222,78326154,34843,12578346,330,16
236,78326415,34844,12586347,348,16
216,78326451,34845,12576348,324,16
200,78326514,34846,12568347,306,16
194,78326541,34847,12567348,300,16
280,78341256,34848,12658743,431,16
279,78341265,34849,12658734,430,16
278,78341526,34850,12658473,429,16
277,78341562,34851,12658437,428,16
276,78341625,34852,12658374,427,16
275,78341652,34853,12658347,426,16
274,78342156,34854,12657843,425,16
273,78342165,34855,12657834,424,16
272,78342516,34856,12657483,423,16
271,78342561,34857,12657438,422,16
270,78342615,34858,12657384,421,16
269,78342651,34859,12657348,420,16
268,78345126,34860,12654873,419,16
267,78345162,34861,12654837,418,16
266,78345216,34862,12654783,417,16
265,78345261,34863,12654738,416,16
264,78345612,34864,12654378,414,8
264,78345621,34865,12654378,414,8
231,78346125,34866,12584376,343,16
211,78346152,34867,12574386,319,16
230,78346215,34868,12584367,342,16
210,78346251,34869,12574368,318,16
189,78346512,34870,12564378,294,16
189,78346521,34871,12564378,294,16
263,78351246,34872,12648753,407,16
262,78351264,34873,12648735,406,16
261,78351426,34874,12648573,405,16
260,78351462,34875,12648537,404,16
259,78351624,34876,12648375,403,8
254,78351642,34877,12647385,397,16
258,78352146,34878,12647853,401,16
257,78352164,34879,12647835,400,16
256,78352416,34880,12647583,399,16
255,78352461,34881,12647538,398,16
254,78352614,34882,12647385,397,16
253,78352641,34883,12647358,396,8
252,78354126,34884,12645873,395,16
251,78354162,34885,12645837,394,16
250,78354216,34886,12645783,393,16
249,78354261,34887,12645738,392,16
248,78354612,34888,12645378,390,8
248,78354621,34889,12645378,390,8
179,78356124,34890,12548376,283,16
173,78356142,34891,12547386,277,16
178,78356214,34892,12548367,282,16
172,78356241,34893,12547368,276,16
101,78356412,34894,12465378,174,32
101,78356421,34895,12465378,174,32
161,78361245,34896,12487365,235,16
137,78361254,34897,12478365,211,16
155,78361425,34898,12486375,229,16
131,78361452,34899,12476385,205,16
113,78361524,34900,12468375,187,16
107,78361542,34901,12467385,181,16
160,78362145,34902,12487356,234,16
136,78362154,34903,12478356,210,16
154,78362415,34904,12486357,228,16
130,78362451,34905,12476358,204,16
112,78362514,34906,12468357,186,16
106,78362541,34907,12467358,180,16
149,78364125,34908,12485376,223,16
125,78364152,34909,12475386,199,16
148,78364215,34910,12485367,222,16
124,78364251,34911,12475368,198,16
101,78364512,34912,12465378,174,32
101,78364521,34913,12465378,174,32
91,78365124,34914,12458376,163,16
85,78365142,34915,12457386,157,16
90,78365214,34916,12458367,162,16
84,78365241,34917,12457368,156,16
79,78365412,34918,12456378,150,16
79,78365421,34919,12456378,150,16
247,78412356,34920,12587643,359,16
246,78412365,34921,12587634,358,16
245,78412536,34922,12587463,357,16
244,78412563,34923,12587436,356,16
243,78412635,34924,12587364,355,16
242,78412653,34925,12587346,354,16
241,78413256,34926,12586743,353,16
240,78413265,34927,12586734,352,16
239,78413526,34928,12586473,351,16
238,78413562,34929,12586437,350,16
237,78413625,34930,12586374,349,16
236,78413652,34931,12586347,348,16
235,78415236,34932,12584763,347,16
234,78415263,34933,12584736,346,16
233,78415326,34934,12584673,345,16
232,78415362,34935,12584637,344,16
231,78415623,34936,12584376,343,16
230,78415632,34937,12584367,342,16
229,78416235,34938,12583764,341,8
209,78416253,34939,12573864,317,16
228,78416325,34940,12583674,339,8
207,78416352,34941,12573684,315,16
188,78416523,34942,12563874,293,16
186,78416532,34943,12563784,291,16
227,78421356,34944,12578643,335,16
226,78421365,34945,12578634,334,16
225,78421536,34946,12578463,333,16
224,78421563,34947,12578436,332,16
223,78421635,34948,12578364,331,16
222,78421653,34949,12578346,330,16
221,78423156,34950,12576843,329,16
220,78423165,34951,12576834,328,16
219,78423516,34952,12576483,327,16
218,78423561,34953,12576438,326,16
217,78423615,34954,12576384,325,16
216,78423651,34955,12576348,324,16
215,78425136,34956,12574863,323,16
214,78425163,34957,12574836,322,16
213,78425316,34958,12574683,321,16
212,78425361,34959,12574638,320,16
211,78425613,34960,12574386,319,16
210,78425631,34961,12574368,318,16
209,78426135,34962,12573864,317,16
208,78426153,34963,12573846,316,8
207,78426315,34964,12573684,315,16
206,78426351,34965,12573648,314,8
187,78426513,34966,12563847,292,16
185,78426531,34967,12563748,290,16
205,78431256,34968,12568743,311,16
204,78431265,34969,12568734,310,16
203,78431526,34970,12568473,309,16
202,78431562,34971,12568437,308,16
201,78431625,34972,12568374,307,16
200,78431652,34973,12568347,306,16
199,78432156,34974,12567843,305,16
198,78432165,34975,12567834,304,16
197,78432516,34976,12567483,303,16
196,78432561,34977,12567438,302,16
195,78432615,34978,12567384,301,16
194,78432651,34979,12567348,300,16
193,78435126,34980,12564873,299,16
192,78435162,34981,12564837,298,16
191,78435216,34982,12564783,297,16
190,78435261,34983,12564738,296,16
189,78435612,34984,12564378,294,16
189,78435621,34985,12564378,294,16
188,78436125,34986,12563874,293,16
187,78436152,34987,12563847,292,16
186,78436215,34988,12563784,291,16
185,78436251,34989,12563748,290,16
184,78436512,34990,12563478,288,8
184,78436521,34991,12563478,288,8
183,78451236,34992,12548763,287,16
182,78451263,34993,12548736,286,16
181,78451326,34994,12548673,285,16
180,78451362,34995,12548637,284,16
179,78451623,34996,12548376,283,16
178,78451632,34997,12548367,282,16
177,78452136,34998,12547863,281,16
176,78452163,34999,12547836,280,16
175,78452316,35000,12547683,279,16
174,78452361,35001,12547638,278,16
173,78452613,35002,12547386,277,16
172,78452631,35003,12547368,276,16
171,78453126,35004,12546873,275,16
170,78453162,35005,12546837,274,16
169,78453216,35006,12546783,273,16
168,78453261,35007,12546738,272,16
101,78453612,35008,12465378,174,32
101,78453621,35009,12465378,174,32
34,78456123,35010,12365478,54,24
167,78456132,35011,12543786,267,16
167,78456213,35012,12543786,267,16
166,78456231,35013,12543768,266,8
34,78456312,35014,12365478,54,24
34,78456321,35015,12365478,54,24
147,78461235,35016,12483765,221,16
123,78461253,35017,12473865,197,16
145,78461325,35018,12483675,219,16
121,78461352,35019,12473685,195,16
100,78461523,35020,12463875,173,16
98,78461532,35021,12463785,171,16
146,78462135,35022,12483756,220,16
122,78462153,35023,12473856,196,16
144,78462315,35024,12483657,218,16
120,78462351,35025,12473658,194,16
99,78462513,35026,12463857,172,16
97,78462531,35027,12463758,170,16
143,78463125,35028,12483576,217,16
119,78463152,35029,12473586,193,16
142,78463215,35030,12483567,216,16
118,78463251,35031,12473568,192,16
96,78463512,35032,12463578,168,16
96,78463521,35033,12463578,168,16
17,78465123,35034,12356478,30,48
78,78465132,35035,12453786,147,32
78,78465213,35036,12453786,147,32
77,78465231,35037,12453768,146,16
17,78465312,35038,12356478,30,48
17,78465321,35039,12356478,30,48
165,78512346,35040,12487653,239,16
164,78512364,35041,12487635,238,16
163,78512436,35042,12487563,237,16
162,78512463,35043,12487536,236,16
161,78512634,35044,12487365,235,16
160,78512643,35045,12487356,234,16
159,78513246,35046,12486753,233,16
158,78513264,35047,12486735,232,16
157,78513426,35048,12486573,231,16
156,78513462,35049,12486537,230,16
155,78513624,35050,12486375,229,16
154,78513642,35051,12486357,228,16
153,78514236,35052,12485763,227,16
152,78514263,35053,12485736,226,16
151,78514326,35054,12485673,225,16
150,78514362,35055,12485637,224,16
149,78514623,35056,12485376,223,16
148,78514632,35057,12485367,222,16
147,78516234,35058,12483765,221,16
146,78516243,35059,12483756,220,16
145,78516324,35060,12483675,219,16
144,78516342,35061,12483657,218,16
143,78516423,35062,12483576,217,16
142,78516432,35063,12483567,216,16
141,78521346,35064,12478653,215,16
140,78521364,35065,12478635,214,16
139,78521436,35066,12478563,213,16
138,78521463,35067,12478536,212,16
137,78521634,35068,12478365,211,16
136,78521643,35069,12478356,210,16
135,78523146,35070,12476853,209,16
134,78523164,35071,12476835,208,16
133,78523416,35072,12476583,207,16
132,78523461,35073,12476538,206,16
131,78523614,35074,12476385,205,16
130,78523641,35075,12476358,204,16
129,78524136,35076,12475863,203,16
128,78524163,35077,12475836,202,16
127,78524316,35078,12475683,201,16
126,78524361,35079,12475638,200,16
125,78524613,35080,12475386,199,16
124,78524631,35081,12475368,198,16
123,78526134,35082,12473865,197,16
122,78526143,35083,12473856,196,16
121,78526314,35084,12473685,195,16
120,78526341,35085,12473658,194,16
119,78526413,35086,12473586,193,16
118,78526431,35087,12473568,192,16
117,78531246,35088,12468753,191,16
116,78531264,35089,12468735,190,16
115,78531426,35090,12468573,189,16
114,78531462,35091,12468537,188,16
113,78531624,35092,12468375,187,16
112,78531642,35093,12468357,186,16
111,78532146,35094,12467853,185,16
110,78532164,35095,12467835,184,16
109,78532416,35096,12467583,183,16
108,78532461,35097,12467538,182,16
107,78532614,35098,12467385,181,16
106,78532641,35099,12467358,180,16
105,78534126,35100,12465873,179,16
104,78534162,35101,12465837,178,16
103,78534216,35102,12465783,177,16
102,78534261,35103,12465738,176,16
101,78534612,35104,12465378,174,32
101,78534621,35105,12465378,174,32
100,78536124,35106,12463875,173,16
99,78536142,35107,12463857,172,16
98,78536214,35108,12463785,171,16
97,78536241,35109,12463758,170,16
96,78536412,35110,12463578,168,16
96,78536421,35111,12463578,168,16
95,78541236,35112,12458763,167,16
94,78541263,35113,12458736,166,16
93,78541326,35114,12458673,165,16
92,78541362,35115,12458637,164,16
91,78541623,35116,12458376,163,16
90,78541632,35117,12458367,162,16
89,78542136,35118,12457863,161,16
88,78542163,35119,12457836,160,16
87,78542316,35120,12457683,159,16
86,78542361,35121,12457638,158,16
85,78542613,35122,12457386,157,16
84,78542631,35123,12457368,156,16
83,78543126,35124,12456873,155,16
82,78543162,35125,12456837,154,16
81,78543216,35126,12456783,153,16
80,78543261,35127,12456738,152,16
79,78543612,35128,12456378,150,16
79,78543621,35129,12456378,150,16
17,78546123,35130,12356478,30,48
78,78546132,35131,12453786,147,32
78,78546213,35132,12453786,147,32
77,78546231,35133,12453768,146,16
17,78546312,35134,12356478,30,48
17,78546321,35135,12356478,30,48
4,78561234,35136,12346578,6,32
75,78561243,35137,12437865,137,16
76,78561324,35138,12438675,141,8
73,78561342,35139,12437685,135,16
71,78561423,35140,12436875,131,16
69,78561432,35141,12436785,129,16
75,78562134,35142,12437865,137,16
74,78562143,35143,12437856,136,8
73,78562314,35144,12437685,135,16
72,78562341,35145,12437658,134,8
70,78562413,35146,12436857,130,16
68,78562431,35147,12436758,128,16
71,78563124,35148,12436875,131,16
70,78563142,35149,12436857,130,16
69,78563214,35150,12436785,129,16
68,78563241,35151,12436758,128,16
67,78563412,35152,12436578,126,8
67,78563421,35153,12436578,126,8
4,78564123,35154,12346578,6,32
66,78564132,35155,12435786,123,16
66,78564213,35156,12435786,123,16
65,78564231,35157,12435768,122,8
4,78564312,35158,12346578,6,32
4,78564321,35159,12346578,6,32
1,78612345,35160,12345678,0,56
60,78612354,35161,12378654,95,24
64,78612435,35162,12386754,113,24
57,78612453,35163,12376854,89,24
49,78612534,35164,12368754,71,24
44,78612543,35165,12367854,65,24
64,78613245,35166,12386754,113,24
58,78613254,35167,12378564,93,24
63,78613425,35168,12386574,111,12
55,78613452,35169,12376584,87,24
47,78613524,35170,12368574,69,24
42,78613542,35171,12367584,63,24
62,78614235,35172,12385764,107,12
53,78614253,35173,12375864,83,24
61,78614325,35174,12385674,105,12
51,78614352,35175,12375684,81,24
38,78614523,35176,12365874,59,24
36,78614532,35177,12365784,57,24
33,78615234,35178,12358764,47,24
27,78615243,35179,12357864,41,24
31,78615324,35180,12358674,45,24
25,78615342,35181,12357684,39,24
21,78615423,35182,12356874,35,24
19,78615432,35183,12356784,33,24
60,78621345,35184,12378654,95,24
59,78621354,35185,12378645,94,12
58,78621435,35186,12378564,93,24
56,78621453,35187,12376845,88,24
48,78621534,35188,12368745,70,24
43,78621543,35189,12367845,64,24
57,78623145,35190,12376854,89,24
56,78623154,35191,12376845,88,24
55,78623415,35192,12376584,87,24
54,78623451,35193,12376548,86,12
46,78623514,35194,12368547,68,24
41,78623541,35195,12367548,62,24
53,78624135,35196,12375864,83,24
52,78624153,35197,12375846,82,12
51,78624315,35198,12375684,81,24
50,78624351,35199,12375648,80,12
37,78624513,35200,12365847,58,24
35,78624531,35201,12365748,56,24
32,78625134,35202,12358746,46,24
26,78625143,35203,12357846,40,24
30,78625314,35204,12358647,44,24
24,78625341,35205,12357648,38,24
20,78625413,35206,12356847,34,24
18,78625431,35207,12356748,32,24
49,78631245,35208,12368754,71,24
48,78631254,35209,12368745,70,24
47,78631425,35210,12368574,69,24
46,78631452,35211,12368547,68,24
45,78631524,35212,12368475,67,12
40,78631542,35213,12367485,61,24
44,78632145,35214,12367854,65,24
43,78632154,35215,12367845,64,24
42,78632415,35216,12367584,63,24
41,78632451,35217,12367548,62,24
40,78632514,35218,12367485,61,24
39,78632541,35219,12367458,60,12
38,78634125,35220,12365874,59,24
37,78634152,35221,12365847,58,24
36,78634215,35222,12365784,57,24
35,78634251,35223,12365748,56,24
34,78634512,35224,12365478,54,24
34,78634521,35225,12365478,54,24
29,78635124,35226,12358476,43,24
23,78635142,35227,12357486,37,24
28,78635214,35228,12358467,42,24
22,78635241,35229,12357468,36,24
17,78635412,35230,12356478,30,48
17,78635421,35231,12356478,30,48
33,78641235,35232,12358764,47,24
32,78641253,35233,12358746,46,24
31,78641325,35234,12358674,45,24
30,78641352,35235,12358647,44,24
29,78641523,35236,12358476,43,24
28,78641532,35237,12358467,42,24
27,78642135,35238,12357864,41,24
26,78642153,35239,12357846,40,24
25,78642315,35240,12357684,39,24
24,78642351,35241,12357648,38,24
23,78642513,35242,12357486,37,24
22,78642531,35243,12357468,36,24
21,78643125,35244,12356874,35,24
20,78643152,35245,12356847,34,24
19,78643215,35246,12356784,33,24
18,78643251,35247,12356748,32,24
17,78643512,35248,12356478,30,48
17,78643521,35249,12356478,30,48
14,78645123,35250,12354678,24,18
16,78645132,35251,12354786,27,24
16,78645213,35252,12354786,27,24
15,78645231,35253,12354768,26,12
14,78645312,35254,12354678,24,18
14,78645321,35255,12354678,24,18
1,78651234,35256,12345678,0,56
12,78651243,35257,12347865,17,32
13,78651324,35258,12348675,21,16
10,78651342,35259,12347685,15,32
8,78651423,35260,12346875,11,32
6,78651432,35261,12346785,9,32
12,78652134,35262,12347865,17,32
11,78652143,35263,12347856,16,16
10,78652314,35264,12347685,15,32
9,78652341,35265,12347658,14,16
7,78652413,35266,12346857,10,32
5,78652431,35267,12346758,8,32
8,78653124,35268,12346875,11,32
7,78653142,35269,12346857,10,32
6,78653214,35270,12346785,9,32
5,78653241,35271,12346758,8,32
4,78653412,35272,12346578,6,32
4,78653421,35273,12346578,6,32
1,78654123,35274,12345678,0,56
3,78654132,35275,12345786,3,40
3,78654213,35276,12345786,3,40
2,78654231,35277,12345768,2,20
1,78654312,35278,12345678,0,56
1,78654321,35279,12345678,0,56
1,81234567,35280,12345678,0,56
2290,81234576,35281,17865432,4319,8
2358,81234657,35282,18675432,4919,8
2261,81234675,35283,17685432,4199,8
2101,81234756,35284,16875432,3599,8
2048,81234765,35285,16785432,3479,8
2362,81235467,35286,18756432,5015,8
2283,81235476,35287,17856432,4295,8
2355,81235647,35288,18657432,4895,8
2252,81235674,35289,17658432,4175,8
2088,81235746,35290,16857432,3575,8
2033,81235764,35291,16758432,3455,8
2347,81236457,35292,18576432,4799,8
2226,81236475,35293,17586432,4079,8
2342,81236547,35294,18567432,4775,8
2215,81236574,35295,17568432,4055,8
1990,81236745,35296,16587432,3359,8
1973,81236754,35297,16578432,3335,8
1827,81237456,35298,15876432,2879,8
1750,81237465,35299,15786432,2759,8
1808,81237546,35300,15867432,2855,8
1729,81237564,35301,15768432,2735,8
1669,81237645,35302,15687432,2639,8
1646,81237654,35303,15678432,2615,8
2362,81243567,35304,18756432,5015,8
2287,81243576,35305,17864532,4313,8
2356,81243657,35306,18674532,4913,8
2257,81243675,35307,17684532,4193,8
2096,81243756,35308,16874532,3593,8
2042,81243765,35309,16784532,3473,8
2361,81245367,35310,18754632,5009,4
2280,81245376,35311,17854632,4289,8
2353,81245637,35312,18654732,4889,8
2248,81245673,35313,17654832,4169,8
2083,81245736,35314,16854732,3569,8
2027,81245763,35315,16754832,3449,8
2345,81246357,35316,18574632,4793,8
2222,81246375,35317,17584632,4073,8
2340,81246537,35318,18564732,4769,8
2211,81246573,35319,17564832,4049,8
1984,81246735,35320,16584732,3353,8
1967,81246753,35321,16574832,3329,8
1821,81247356,35322,15874632,2873,8
1744,81247365,35323,15784632,2753,8
1802,81247536,35324,15864732,2849,8
1723,81247563,35325,15764832,2729,8
1663,81247635,35326,15684732,2633,8
1640,81247653,35327,15674832,2609,8
2360,81253467,35328,18746532,4991,4
2275,81253476,35329,17846532,4271,8
2351,81253647,35330,18647532,4871,8
2242,81253674,35331,17648532,4151,8
2074,81253746,35332,16847532,3551,8
2017,81253764,35333,16748532,3431,8
2359,81254367,35334,18745632,4985,4
2272,81254376,35335,17845632,4265,8
2349,81254637,35336,18645732,4865,8
2238,81254673,35337,17645832,4145,8
2069,81254736,35338,16845732,3545,8
2011,81254763,35339,16745832,3425,8
2336,81256347,35340,18547632,4751,8
2203,81256374,35341,17548632,4031,8
2334,81256437,35342,18546732,4745,8
2199,81256473,35343,17546832,4025,8
1959,81256734,35344,16548732,3311,8
1953,81256743,35345,16547832,3305,8
1788,81257346,35346,15847632,2831,8
1707,81257364,35347,15748632,2711,8
1782,81257436,35348,15846732,2825,8
1701,81257463,35349,15746832,2705,8
1623,81257634,35350,15648732,2591,8
1617,81257643,35351,15647832,2585,8
2330,81263457,35352,18476532,4679,8
2187,81263475,35353,17486532,3959,8
2324,81263547,35354,18467532,4655,8
2175,81263574,35355,17468532,3935,8
1936,81263745,35356,16487532,3239,8
1918,81263754,35357,16478532,3215,8
2328,81264357,35358,18475632,4673,8
2183,81264375,35359,17485632,3953,8
2322,81264537,35360,18465732,4649,8
2171,81264573,35361,17465832,3929,8
1930,81264735,35362,16485732,3233,8
1912,81264753,35363,16475832,3209,8
2318,81265347,35364,18457632,4631,8
2163,81265374,35365,17458632,3911,8
2316,81265437,35366,18456732,4625,8
2159,81265473,35367,17456832,3905,8
1904,81265734,35368,16458732,3191,8
1898,81265743,35369,16457832,3185,8
1594,81267345,35370,15487632,2519,8
1570,81267354,35371,15478632,2495,8
1588,81267435,35372,15486732,2513,8
1564,81267453,35373,15476832,2489,8
1550,81267534,35374,15468732,2471,8
1544,81267543,35375,15467832,2465,8
1449,81273456,35376,14876532,2159,8
1348,81273465,35377,14786532,2039,8
1425,81273546,35378,14867532,2135,8
1324,81273564,35379,14768532,2015,8
1247,81273645,35380,14687532,1919,8
1223,81273654,35381,14678532,1895,8
1443,81274356,35382,14875632,2153,8
1342,81274365,35383,14785632,2033,8
1419,81274536,35384,14865732,2129,8
1318,81274563,35385,14765832,2009,8
1241,81274635,35386,14685732,1913,8
1217,81274653,35387,14675832,1889,8
1401,81275346,35388,14857632,2111,8
1301,81275364,35389,14758632,1991,8
1395,81275436,35390,14856732,2105,8
1295,81275463,35391,14756832,1985,8
1199,81275634,35392,14658732,1871,8
1193,81275643,35393,14657832,1865,8
1150,81276345,35394,14587632,1799,8
1126,81276354,35395,14578632,1775,8
1144,81276435,35396,14586732,1793,8
1120,81276453,35397,14576832,1769,8
1104,81276534,35398,14568732,1751,8
1098,81276543,35399,14567832,1745,8
2358,81324567,35400,18675432,4919,8
2288,81324576,35401,17865342,4317,8
2357,81324657,35402,18675342,4917,4
2259,81324675,35403,17685342,4197,8
2099,81324756,35404,16875342,3597,8
2046,81324765,35405,16785342,3477,8
2356,81325467,35406,18674532,4913,8
2281,81325476,35407,17856342,4293,8
2354,81325647,35408,18657342,4893,8
2250,81325674,35409,17658342,4173,8
2086,81325746,35410,16857342,3573,8
2031,81325764,35411,16758342,3453,8
2346,81326457,35412,18576342,4797,8
2224,81326475,35413,17586342,4077,8
2341,81326547,35414,18567342,4773,8
2213,81326574,35415,17568342,4053,8
1988,81326745,35416,16587342,3357,8
1971,81326754,35417,16578342,3333,8
1825,81327456,35418,15876342,2877,8
1748,81327465,35419,15786342,2757,8
