class_id,representative,lex_rank,class_size,avoid_9,avoid_10,avoid_11,avoid_12,avoid_13,avoid_14
1172,14637528,1838,4,362815,3626191,39832329,476561707,,
1173,14637582,1839,8,362815,3626191,39832337,476562466,,
1174,14637825,1840,8,362815,3626191,39832313,476560036,,
1175,14637852,1841,8,362815,3626191,39832324,476561165,,
1176,14638257,1842,8,362815,3626190,39832228,476555775,,
1177,14638275,1843,8,362815,3626190,39832235,476556444,,
1178,14638527,1844,8,362815,3626190,39832234,476556363,,
1179,14638572,1845,8,362815,3626191,39832326,476561372,,
1180,14638725,1846,8,362815,3626191,39832312,476559920,,
1181,14638752,1847,8,362815,3626191,39832326,476561384,,
1182,14652783,1851,8,362815,3626193,39832490,476569292,,
1183,14652837,1852,8,362815,3626192,39832402,476564735,,
1184,14652873,1853,8,362815,3626193,39832492,476569491,,
1185,14653782,1857,8,362815,3626193,39832506,476570928,6161284668,
1186,14653827,1858,8,362815,3626192,39832418,476566296,,
1187,14653872,1859,8,362815,3626193,39832506,476570931,6161284899,
1188,14657238,1860,4,362815,3626194,39832593,476575421,6161465681,
1189,14657283,1861,8,362815,3626193,39832506,476570889,,
1190,14657328,1862,4,362815,3626194,39832593,476575439,,
1191,14657382,1863,8,362815,3626193,39832506,476570931,6161284912,
1192,14657823,1864,8,362815,3626195,39832686,476580536,6161684119,
1193,14657832,1865,8,362815,3626195,39832686,476580536,6161684152,
1194,14658237,1866,8,362815,3626193,39832491,476569386,6161192398,
1195,14658273,1867,8,362815,3626192,39832410,476565484,6161045431,
1196,14658327,1868,8,362815,3626193,39832491,476569386,6161192667,
1197,14658372,1869,8,362815,3626192,39832414,476565945,,
1198,14658723,1870,8,362815,3626195,39832685,476580431,6161677695,
1199,14658732,1871,8,362815,3626195,39832685,476580431,6161677749,
1200,14672358,1872,4,362815,3626193,39832500,476570330,6161250303,
1201,14672385,1873,8,362815,3626192,39832407,476565197,,
1202,14672538,1874,8,362815,3626191,39832327,476561490,,
1203,14672583,1875,8,362815,3626191,39832309,476559672,,
1204,14672835,1876,8,362815,3626192,39832413,476565782,,
1205,14672853,1877,8,362815,3626191,39832318,476560523,6160838728,
1206,14673258,1878,8,362815,3626192,39832411,476565662,,
1207,14673285,1879,8,362815,3626192,39832404,476564907,,
1208,14673528,1880,8,362815,3626192,39832419,476566489,,
1209,14673582,1881,8,362815,3626192,39832410,476565586,,
1210,14673825,1882,8,362815,3626191,39832318,476560537,,
1211,14673852,1883,8,362815,3626192,39832408,476565379,,
1212,14675238,1884,8,362815,3626193,39832506,476570907,6161282621,
1213,14675283,1885,8,362815,3626192,39832410,476565482,,
1214,14675328,1886,8,362815,3626193,39832508,476571159,,
1215,14675382,1887,8,362815,3626192,39832418,476566317,,
1216,14675823,1888,8,362815,3626193,39832514,476571741,,
1217,14675832,1889,8,362815,3626193,39832514,476571746,6161333341,
1218,14678235,1890,8,362815,3626194,39832595,476575623,,
1219,14678253,1891,8,362815,3626192,39832419,476566428,,
1220,14678325,1892,8,362815,3626193,39832507,476571009,,
1221,14678352,1893,8,362815,3626193,39832511,476571451,,
1222,14678523,1894,8,362815,3626194,39832596,476575774,,
1223,14678532,1895,8,362815,3626194,39832596,476575778,,
1224,14682357,1896,8,362815,3626192,39832413,476565786,,
1225,14682375,1897,8,362815,3626191,39832316,476560325,,
1226,14682537,1898,8,362815,3626190,39832232,476556122,,
1227,14682573,1899,8,362815,3626190,39832227,476555647,,
1228,14682735,1900,8,362815,3626190,39832235,476556391,,
1229,14682753,1901,8,362815,3626190,39832232,476556118,,
1230,14683257,1902,8,362815,3626191,39832322,476560903,,
1231,14683275,1903,8,362815,3626191,39832313,476560015,6160808881,
1232,14683527,1904,8,362815,3626190,39832237,476556641,,
1233,14683572,1905,8,362815,3626191,39832328,476561580,,
1234,14683725,1906,8,362815,3626190,39832228,476555753,,
1235,14683752,1907,8,362815,3626190,39832237,476556702,,
1236,14685237,1908,8,362815,3626191,39832320,476560705,,
1237,14685273,1909,8,362815,3626190,39832238,476556734,,
1238,14685327,1910,8,362815,3626191,39832322,476560933,,
1239,14685372,1911,8,362815,3626190,39832242,476557163,,
1240,14685723,1912,8,362815,3626193,39832512,476571546,,
1241,14685732,1913,8,362815,3626193,39832512,476571556,,
1242,14687235,1914,8,362815,3626193,39832504,476570695,,
1243,14687253,1915,8,362815,3626192,39832408,476565296,6161035153,
1244,14687325,1916,8,362815,3626193,39832494,476569687,,
1245,14687352,1917,8,362815,3626192,39832418,476566354,,
1246,14687523,1918,8,362815,3626193,39832510,476571335,,
1247,14687532,1919,8,362815,3626193,39832510,476571347,6161310143,
1248,14725638,1928,4,362815,3626191,39832313,476560152,,
1249,14725683,1929,8,362815,3626191,39832304,476559182,,
1250,14725836,1930,4,362815,3626190,39832217,476554808,,
1251,14725863,1931,8,362815,3626190,39832224,476555400,,
1252,14726538,1934,4,362815,3626192,39832409,476565543,,
1253,14726583,1935,8,362815,3626191,39832317,476560459,,
1254,14726835,1936,8,362815,3626190,39832224,476555359,,
1255,14726853,1937,8,362815,3626190,39832234,476556357,,
1256,14728563,1941,8,362815,3626191,39832315,476560227,,
1257,14728635,1942,4,362815,3626190,39832227,476555606,,
1258,14728653,1943,8,362815,3626191,39832317,476560452,,
1259,14732586,1945,8,362815,3626191,39832322,476560990,,
1260,14732685,1947,8,362815,3626191,39832317,476560488,,
1261,14732856,1948,8,362815,3626192,39832403,476564845,,
1262,14732865,1949,8,362815,3626192,39832405,476565055,,
1263,14735286,1951,8,362815,3626190,39832238,476556807,,
1264,14735628,1952,8,362815,3626191,39832332,476561961,,
1265,14735682,1953,8,362815,3626191,39832331,476561872,,
1266,14735826,1954,8,362815,3626190,39832224,476555380,,
1267,14735862,1955,8,362815,3626190,39832245,476557486,,
1268,14736258,1956,4,362815,3626191,39832332,476562047,,
1269,14736285,1957,8,362815,3626190,39832229,476555897,,
1270,14736528,1958,8,362815,3626192,39832410,476565632,,
1271,14736582,1959,8,362815,3626192,39832416,476566155,,
1272,14736825,1960,8,362815,3626190,39832229,476555854,,
1273,14736852,1961,8,362815,3626190,39832241,476557074,,
1274,14738256,1962,8,362815,3626191,39832314,476560147,,
1275,14738265,1963,8,362815,3626191,39832317,476560467,,
1276,14738526,1964,8,362815,3626190,39832221,476555071,,
1277,14738562,1965,8,362815,3626191,39832324,476561153,,
1278,14738625,1966,8,362815,3626190,39832229,476555834,,
1279,14738652,1967,8,362815,3626191,39832321,476560866,6160861143,
1280,14752386,1969,8,362815,3626191,39832321,476560841,6160858856,
1281,14752638,1970,8,362815,3626190,39832241,476557101,,
1282,14752683,1971,8,362815,3626190,39832226,476555521,,
1283,14752836,1972,8,362815,3626190,39832224,476555338,,
1284,14752863,1973,8,362815,3626190,39832229,476555847,,
1285,14753286,1975,8,362815,3626191,39832327,476561459,,
1286,14753628,1976,8,362815,3626190,39832246,476557582,,
1287,14753682,1977,8,362815,3626190,39832246,476557540,,
1288,14753826,1978,8,362815,3626190,39832234,476556306,,
1289,14753862,1979,8,362815,3626190,39832241,476557063,,
1290,14756238,1980,8,362815,3626193,39832506,476570921,,
1291,14756283,1981,8,362815,3626192,39832409,476565391,,
1292,14756328,1982,8,362815,3626193,39832506,476570935,,
1293,14756382,1983,8,362815,3626192,39832416,476566117,6161083998,
1294,14756823,1984,8,362815,3626193,39832511,476571435,6161314521,
1295,14756832,1985,8,362815,3626193,39832511,476571435,6161314539,
1296,14758236,1986,8,362815,3626191,39832321,476560823,,
1297,14758263,1987,8,362815,3626190,39832237,476556649,,
1298,14758326,1988,8,362815,3626191,39832318,476560532,6160839967,
1299,14758362,1989,8,362815,3626190,39832244,476557380,,
1300,14758623,1990,8,362815,3626193,39832512,476571562,,
1301,14758632,1991,8,362815,3626193,39832512,476571566,,
1302,14762385,1993,8,362815,3626192,39832396,476564077,,
1303,14762538,1994,8,362815,3626191,39832326,476561404,,
1304,14762583,1995,8,362815,3626191,39832310,476559751,,
1305,14762835,1996,8,362815,3626191,39832317,476560376,6160827515,
1306,14762853,1997,8,362815,3626191,39832309,476559596,,
1307,14763258,1998,4,362815,3626192,39832401,476564745,,
1308,14763285,1999,8,362815,3626192,39832397,476564187,,
1309,14763528,2000,8,362815,3626191,39832337,476562501,,
1310,14763582,2001,8,362815,3626191,39832332,476561937,,
1311,14763825,2002,8,362815,3626191,39832309,476559604,6160784264,
1312,14763852,2003,8,362815,3626191,39832313,476560117,,
1313,14765238,2004,8,362815,3626194,39832589,476575051,,
1314,14765283,2005,8,362815,3626193,39832497,476569976,,
1315,14765328,2006,8,362815,3626194,39832594,476575594,,
1316,14765382,2007,8,362815,3626193,39832505,476570840,,
1317,14765823,2008,8,362815,3626195,39832681,476580006,,
1318,14765832,2009,8,362815,3626195,39832681,476580012,,
1319,14768235,2010,8,362815,3626193,39832501,476570401,,
1320,14768253,2011,8,362815,3626192,39832408,476565290,6161034520,
1321,14768325,2012,8,362815,3626193,39832494,476569672,6161208350,
1322,14768352,2013,8,362815,3626192,39832415,476566068,,
1323,14768523,2014,8,362815,3626193,39832510,476571336,,
1324,14768532,2015,8,362815,3626193,39832510,476571347,6161310231,
1325,14782356,2016,8,362815,3626193,39832496,476569909,,
1326,14782365,2017,8,362815,3626193,39832492,476569481,,
1327,14782536,2018,8,362815,3626191,39832320,476560722,,
1328,14782563,2019,8,362815,3626192,39832401,476564605,,
1329,14782635,2020,8,362815,3626191,39832317,476560408,6160831469,
1330,14782653,2021,8,362815,3626192,39832405,476565012,6161019418,
1331,14783256,2022,8,362815,3626193,39832489,476569208,,
1332,14783265,2023,8,362815,3626193,39832491,476569409,6161195091,
1333,14783526,2024,8,362815,3626191,39832316,476560332,,
1334,14783562,2025,8,362815,3626192,39832412,476565801,,
1335,14783625,2026,8,362815,3626191,39832320,476560748,,
1336,14783652,2027,8,362815,3626192,39832406,476565178,,
1337,14785236,2028,8,362815,3626192,39832401,476564622,,
1338,14785263,2029,8,362815,3626191,39832318,476560583,,
1339,14785326,2030,8,362815,3626192,39832403,476564830,,
1340,14785362,2031,8,362815,3626191,39832322,476561004,,
1341,14785623,2032,8,362815,3626194,39832593,476575466,,
1342,14785632,2033,8,362815,3626194,39832593,476575459,,
1343,14786235,2034,8,362815,3626193,39832497,476570011,,
1344,14786253,2035,8,362815,3626192,39832408,476565320,,
1345,14786325,2036,8,362815,3626193,39832491,476569378,,
1346,14786352,2037,8,362815,3626192,39832414,476565993,6161081095,
1347,14786523,2038,8,362815,3626194,39832594,476575523,,
1348,14786532,2039,8,362815,3626194,39832594,476575538,6161473465,
1349,14825673,2049,4,362815,3626192,39832402,476564673,,
1350,14825763,2051,4,362815,3626192,39832393,476563809,,
1351,14826573,2055,4,362815,3626192,39832393,476563837,,
1352,14826753,2057,8,362815,3626192,39832407,476565214,6161031428,
1353,14827653,2063,4,362815,3626193,39832505,476570839,,
1354,14832567,2064,8,362815,3626193,39832502,476570532,6161262261,
1355,14832576,2065,8,362815,3626193,39832500,476570287,,
1356,14832657,2066,8,362815,3626193,39832500,476570332,,
1357,14832675,2067,8,362815,3626193,39832495,476569810,,
1358,14832756,2068,8,362815,3626193,39832495,476569833,,
1359,14832765,2069,8,362815,3626193,39832507,476571063,,
1360,14835267,2070,8,362815,3626191,39832321,476560866,6160861582,
1361,14835276,2071,8,362815,3626191,39832319,476560645,,
1362,14835627,2072,8,362815,3626191,39832316,476560318,,
1363,14835672,2073,8,362815,3626192,39832418,476566362,,
1364,14835726,2074,8,362815,3626190,39832228,476555735,,
1365,14835762,2075,8,362815,3626192,39832406,476565173,,
1366,14836257,2076,8,362815,3626190,39832237,476556681,,
1367,14836275,2077,8,362815,3626190,39832232,476556159,,
1368,14836527,2078,8,362815,3626191,39832314,476560123,,
1369,14836572,2079,8,362815,3626192,39832410,476565561,6161053992,
1370,14836725,2080,8,362815,3626191,39832313,476560043,,
1371,14836752,2081,8,362815,3626192,39832407,476565244,,
1372,14837256,2082,8,362815,3626191,39832323,476561043,,
1373,14837265,2083,8,362815,3626192,39832416,476566139,,
1374,14837526,2084,8,362815,3626190,39832230,476555918,,
1375,14837562,2085,8,362815,3626192,39832410,476565532,,
1376,14837625,2086,8,362815,3626191,39832318,476560545,6160841440,
1377,14837652,2087,8,362815,3626193,39832502,476570526,6161261429,
1378,14852367,2088,8,362815,3626192,39832403,476564822,,
1379,14852376,2089,8,362815,3626192,39832403,476564790,,
1380,14852637,2090,8,362815,3626190,39832232,476556134,,
1381,14852673,2091,8,362815,3626191,39832309,476559627,,
1382,14852736,2092,8,362815,3626190,39832221,476555070,,
1383,14852763,2093,8,362815,3626191,39832309,476559621,,
1384,14853267,2094,8,362815,3626192,39832407,476565234,,
1385,14853276,2095,8,362815,3626192,39832407,476565222,6161032412,
1386,14853627,2096,8,362815,3626190,39832232,476556125,,
1387,14853672,2097,8,362815,3626191,39832323,476561051,6160871081,
1388,14853726,2098,8,362815,3626190,39832230,476555911,,
1389,14853762,2099,8,362815,3626191,39832319,476560673,,
1390,14856237,2100,8,362815,3626192,39832404,476564903,,
1391,14856273,2101,8,362815,3626191,39832320,476560729,,
1392,14856327,2102,8,362815,3626192,39832404,476564899,,
1393,14856372,2103,8,362815,3626191,39832320,476560782,,
1394,14856723,2104,8,362815,3626194,39832595,476575669,,
1395,14856732,2105,8,362815,3626194,39832595,476575667,6161482362,
1396,14857236,2106,8,362815,3626191,39832317,476560436,6160834448,
1397,14857263,2107,8,362815,3626190,39832236,476556538,,
1398,14857326,2108,8,362815,3626191,39832315,476560230,,
1399,14857362,2109,8,362815,3626190,39832242,476557178,,
1400,14857623,2110,8,362815,3626193,39832508,476571139,6161297477,
1401,14857632,2111,8,362815,3626193,39832508,476571144,,
1402,14862357,2112,8,362815,3626191,39832323,476560993,,
1403,14862375,2113,8,362815,3626191,39832307,476559464,,
1404,14862537,2114,8,362815,3626190,39832226,476555553,,
1405,14862573,2115,8,362815,3626190,39832220,476554934,,
1406,14862735,2116,8,362815,3626190,39832235,476556422,6160680513,
1407,14862753,2117,8,362815,3626190,39832231,476556053,6160660715,
1408,14863257,2118,8,362815,3626191,39832311,476559862,,
1409,14863275,2119,8,362815,3626191,39832310,476559740,,
1410,14863527,2120,8,362815,3626190,39832234,476556354,,
1411,14863572,2121,8,362815,3626190,39832238,476556786,,
1412,14863725,2122,8,362815,3626190,39832225,476555475,,
1413,14863752,2123,8,362815,3626190,39832240,476557024,,
1414,14865237,2124,8,362815,3626192,39832404,476564867,6161008384,
1415,14865273,2125,8,362815,3626191,39832313,476560029,,
1416,14865327,2126,8,362815,3626192,39832407,476565218,6161031714,
1417,14865372,2127,8,362815,3626191,39832320,476560750,,
1418,14865723,2128,8,362815,3626193,39832506,476570939,,
1419,14865732,2129,8,362815,3626193,39832506,476570941,6161286093,
1420,14867235,2130,8,362815,3626193,39832499,476570227,6161243533,
1421,14867253,2131,8,362815,3626192,39832408,476565327,,
1422,14867325,2132,8,362815,3626193,39832491,476569398,,
1423,14867352,2133,8,362815,3626192,39832418,476566394,,
1424,14867523,2134,8,362815,3626194,39832596,476575723,,
1425,14867532,2135,8,362815,3626194,39832596,476575740,6161485401,
1426,14872356,2136,8,362815,3626193,39832491,476569394,,
1427,14872365,2137,8,362815,3626193,39832489,476569175,,
1428,14872536,2138,8,362815,3626191,39832317,476560428,,
1429,14872563,2139,8,362815,3626192,39832398,476564292,,
1430,14872635,2140,8,362815,3626191,39832317,476560418,6160832597,
1431,14872653,2141,8,362815,3626192,39832410,476565510,6161048383,
1432,14873256,2142,8,362815,3626193,39832489,476569135,,
1433,14873265,2143,8,362815,3626193,39832489,476569206,,
1434,14873526,2144,8,362815,3626191,39832314,476560122,,
1435,14873562,2145,8,362815,3626192,39832405,476565119,,
1436,14873625,2146,8,362815,3626191,39832320,476560759,,
1437,14873652,2147,8,362815,3626192,39832407,476565286,,
1438,14875236,2148,8,362815,3626192,39832403,476564834,,
1439,14875263,2149,8,362815,3626191,39832323,476561053,,
1440,14875326,2150,8,362815,3626192,39832409,476565404,,
1441,14875362,2151,8,362815,3626191,39832326,476561373,,
1442,14875623,2152,8,362815,3626194,39832594,476575541,6161473625,
1443,14875632,2153,8,362815,3626194,39832594,476575541,6161473659,
1444,14876235,2154,8,362815,3626193,39832500,476570328,,
1445,14876253,2155,8,362815,3626192,39832417,476566202,,
1446,14876325,2156,8,362815,3626193,39832497,476569978,,
1447,14876352,2157,8,362815,3626192,39832421,476566684,,
1448,14876523,2158,8,362815,3626195,39832685,476580430,,
1449,14876532,2159,8,362815,3626195,39832687,476580648,,
1450,15342786,2307,8,362815,3626195,39832688,476580780,,
1451,15346782,2313,8,362815,3626194,39832599,476576058,,
1452,15346827,2314,8,362815,3626192,39832416,476566089,,
1453,15346872,2315,8,362815,3626194,39832594,476575524,6161471858,
1454,15347286,2317,8,362815,3626192,39832408,476565338,,
1455,15347682,2319,8,362815,3626194,39832594,476575534,6161472981,
1456,15347826,2320,8,362815,3626193,39832490,476569275,6161185464,
1457,15347862,2321,8,362815,3626194,39832582,476574330,6161402357,
1458,15348267,2322,8,362815,3626193,39832493,476569619,,
1459,15348276,2323,8,362815,3626193,39832500,476570364,,
1460,15348627,2324,8,362815,3626192,39832404,476564898,,
1461,15348672,2325,8,362815,3626194,39832582,476574347,,
1462,15348726,2326,8,362815,3626193,39832490,476569286,,
1463,15348762,2327,8,362815,3626194,39832595,476575606,6161475747,
1464,15362784,2331,8,362815,3626191,39832319,476560668,6160850151,
1465,15362847,2332,8,362815,3626190,39832231,476556130,,
1466,15362874,2333,8,362815,3626191,39832319,476560656,,
1467,15364782,2337,8,362815,3626193,39832509,476571256,,
1468,15364827,2338,8,362815,3626192,39832412,476565751,,
1469,15364872,2339,8,362815,3626193,39832507,476571046,,
1470,15367284,2341,8,362815,3626191,39832317,476560432,,
1471,15367482,2343,8,362815,3626191,39832331,476561882,,
1472,15367824,2344,8,362815,3626192,39832416,476566132,,
1473,15367842,2345,8,362815,3626192,39832419,476566474,,
1474,15368247,2346,8,362815,3626190,39832231,476556044,,
1475,15368274,2347,8,362815,3626190,39832227,476555597,,
1476,15368427,2348,8,362815,3626190,39832230,476555977,,
1477,15368472,2349,8,362815,3626190,39832245,476557501,,
1478,15368724,2350,8,362815,3626192,39832410,476565489,,
1479,15368742,2351,8,362815,3626192,39832412,476565776,,
1480,15372648,2354,2,362815,3626191,39832324,476561262,,
1481,15372684,2355,8,362815,3626190,39832235,476556476,,
1482,15372846,2356,4,362815,3626190,39832231,476556088,,
1483,15372864,2357,8,362815,3626190,39832235,476556445,,
1484,15374286,2359,8,362815,3626190,39832239,476556893,,
1485,15374628,2360,4,362815,3626191,39832330,476561807,,
1486,15374682,2361,8,362815,3626191,39832334,476562169,,
1487,15374826,2362,8,362815,3626190,39832231,476556054,,
1488,15374862,2363,8,362815,3626191,39832326,476561375,,
1489,15376248,2364,8,362815,3626191,39832326,476561393,,
1490,15376284,2365,8,362815,3626191,39832315,476560214,,
1491,15376428,2366,8,362815,3626192,39832419,476566511,,
1492,15376482,2367,8,362815,3626192,39832416,476566186,,
1493,15376824,2368,8,362815,3626192,39832412,476565713,,
1494,15376842,2369,8,362815,3626192,39832416,476566177,,
1495,15378246,2370,8,362815,3626191,39832317,476560444,,
1496,15378264,2371,8,362815,3626191,39832316,476560316,,
1497,15378426,2372,8,362815,3626191,39832308,476559589,,
1498,15378462,2373,8,362815,3626191,39832326,476561380,,
1499,15378624,2374,8,362815,3626192,39832404,476564956,,
1500,15378642,2375,8,362815,3626192,39832416,476566147,6161087740,
1501,15382674,2379,4,362815,3626191,39832317,476560417,,
1502,15382764,2381,4,362815,3626192,39832414,476565946,6161076032,
1503,15384267,2382,8,362815,3626191,39832319,476560668,6160850339,
1504,15384276,2383,8,362815,3626191,39832322,476560969,,
1505,15384627,2384,8,362815,3626190,39832226,476555559,,
1506,15384672,2385,8,362815,3626191,39832326,476561374,,
1507,15384726,2386,8,362815,3626190,39832232,476556143,,
1508,15384762,2387,8,362815,3626191,39832327,476561463,,
1509,15386247,2388,8,362815,3626190,39832223,476555284,,
1510,15386274,2389,8,362815,3626190,39832224,476555352,,
1511,15386427,2390,8,362815,3626190,39832234,476556371,6160680357,
1512,15386472,2391,8,362815,3626190,39832241,476557079,6160721907,
1513,15386724,2392,8,362815,3626192,39832404,476564938,,
1514,15386742,2393,8,362815,3626192,39832413,476565861,,
1515,15387246,2394,8,362815,3626191,39832314,476560127,,
1516,15387264,2395,8,362815,3626191,39832320,476560720,6160850246,
1517,15387426,2396,8,362815,3626191,39832311,476559854,,
1518,15387462,2397,8,362815,3626191,39832323,476561113,,
1519,15387624,2398,8,362815,3626192,39832417,476566222,,
1520,15387642,2399,8,362815,3626193,39832509,476571246,6161304534,
1521,15432786,2427,8,362815,3626196,39832788,476586614,6161963102,
1522,15436782,2433,8,362815,3626195,39832689,476580850,6161703428,
1523,15436827,2434,8,362815,3626193,39832507,476571014,,
1524,15436872,2435,8,362815,3626195,39832687,476580609,6161687151,
1525,15437286,2437,8,362815,3626192,39832425,476567079,,
1526,15437682,2439,8,362815,3626195,39832688,476580737,6161696170,
1527,15437826,2440,8,362815,3626193,39832503,476570624,,
1528,15437862,2441,8,362815,3626194,39832599,476576005,,
1529,15438267,2442,8,362815,3626193,39832512,476571558,,
1530,15438276,2443,8,362815,3626194,39832601,476576276,,
1531,15438627,2444,8,362815,3626192,39832419,476566408,,
1532,15438672,2445,8,362815,3626194,39832599,476576006,,
1533,15438726,2446,8,362815,3626193,39832506,476570930,,
1534,15438762,2447,8,362815,3626195,39832689,476580832,,
1535,15462783,2451,8,362815,3626193,39832490,476569318,,
1536,15462837,2452,8,362815,3626192,39832402,476564757,,
1537,15462873,2453,8,362815,3626193,39832490,476569291,,
1538,15463782,2457,8,362815,3626193,39832506,476570942,,
1539,15463827,2458,8,362815,3626192,39832418,476566310,6161095402,
1540,15463872,2459,8,362815,3626193,39832506,476570914,,
1541,15467283,2461,8,362815,3626193,39832504,476570684,,
1542,15467382,2463,8,362815,3626193,39832504,476570729,,
1543,15467823,2464,8,362815,3626195,39832687,476580638,6161690235,
1544,15467832,2465,8,362815,3626195,39832687,476580638,6161690287,
1545,15468237,2466,8,362815,3626193,39832491,476569379,,
1546,15468273,2467,8,362815,3626192,39832408,476565258,,
1547,15468327,2468,8,362815,3626193,39832491,476569360,,
1548,15468372,2469,8,362815,3626192,39832410,476565552,6161052946,
1549,15468723,2470,8,362815,3626195,39832680,476579913,6161646445,
1550,15468732,2471,8,362815,3626195,39832680,476579913,6161646521,
1551,15472386,2473,8,362815,3626192,39832402,476564732,,
1552,15472683,2475,8,362815,3626191,39832319,476560641,,
1553,15472836,2476,8,362815,3626191,39832316,476560301,,
1554,15472863,2477,8,362815,3626191,39832312,476559903,,
1555,15473286,2479,8,362815,3626192,39832406,476565185,,
1556,15473682,2481,8,362815,3626192,39832419,476566472,,
1557,15473826,2482,8,362815,3626191,39832320,476560746,,
1558,15473862,2483,8,362815,3626191,39832326,476561370,6160890806,
1559,15476238,2484,4,362815,3626194,39832590,476575118,,
1560,15476283,2485,8,362815,3626193,39832501,476570376,,
1561,15476328,2486,4,362815,3626194,39832590,476575158,,
1562,15476382,2487,8,362815,3626193,39832503,476570642,,
1563,15476823,2488,8,362815,3626195,39832685,476580432,6161677843,
1564,15476832,2489,8,362815,3626195,39832685,476580432,6161677923,
1565,15478236,2490,8,362815,3626193,39832492,476569483,,
1566,15478263,2491,8,362815,3626192,39832401,476564604,,
1567,15478326,2492,8,362815,3626193,39832489,476569184,,
1568,15478362,2493,8,362815,3626192,39832409,476565463,,
1569,15478623,2494,8,362815,3626194,39832592,476575330,,
1570,15478632,2495,8,362815,3626194,39832592,476575329,,
1571,15482367,2496,8,362815,3626193,39832489,476569193,6161181761,
1572,15482376,2497,8,362815,3626193,39832492,476569502,,
1573,15482637,2498,8,362815,3626191,39832306,476559369,,
1574,15482673,2499,8,362815,3626192,39832395,476563975,,
1575,15482736,2500,8,362815,3626191,39832315,476560229,,
1576,15482763,2501,8,362815,3626192,39832406,476565117,,
1577,15483267,2502,8,362815,3626193,39832493,476569638,,
1578,15483276,2503,8,362815,3626193,39832498,476570167,,
1579,15483627,2504,8,362815,3626191,39832322,476560913,,
1580,15483672,2505,8,362815,3626192,39832410,476565555,,
1581,15483726,2506,8,362815,3626192,39832414,476565919,,
1582,15483762,2507,8,362815,3626193,39832499,476570227,6161243897,
1583,15486237,2508,8,362815,3626192,39832403,476564773,,
1584,15486273,2509,8,362815,3626191,39832320,476560711,,
1585,15486327,2510,8,362815,3626192,39832403,476564814,,
1586,15486372,2511,8,362815,3626191,39832322,476560975,,
1587,15486723,2512,8,362815,3626194,39832592,476575328,,
1588,15486732,2513,8,362815,3626194,39832592,476575327,,
1589,15487236,2514,8,362815,3626193,39832491,476569388,,
1590,15487263,2515,8,362815,3626192,39832404,476564929,,
1591,15487326,2516,8,362815,3626193,39832489,476569193,6161181674,
1592,15487362,2517,8,362815,3626192,39832411,476565673,,
1593,15487623,2518,8,362815,3626195,39832682,476580107,6161657584,
1594,15487632,2519,8,362815,3626195,39832682,476580113,,
1595,15634782,2553,8,362815,3626194,39832589,476575023,,
1596,15634827,2554,8,362815,3626193,39832501,476570408,,
1597,15634872,2555,8,362815,3626194,39832589,476575003,,
1598,15637284,2557,8,362815,3626191,39832320,476560712,,
1599,15637482,2559,8,362815,3626192,39832417,476566251,,
1600,15637824,2560,8,362815,3626192,39832403,476564836,,
1601,15637842,2561,8,362815,3626192,39832410,476565579,,
1602,15638247,2562,8,362815,3626191,39832312,476559904,,
1603,15638274,2563,8,362815,3626191,39832316,476560280,,
1604,15638427,2564,8,362815,3626191,39832319,476560640,6160846894,
1605,15638472,2565,8,362815,3626191,39832326,476561343,,
1606,15638724,2566,8,362815,3626192,39832401,476564610,,
1607,15638742,2567,8,362815,3626192,39832409,476565469,6161049244,
1608,15642783,2571,8,362815,3626193,39832490,476569274,,
1609,15642837,2572,8,362815,3626192,39832408,476565294,6161035466,
1610,15642873,2573,8,362815,3626193,39832490,476569301,,
1611,15643782,2577,8,362815,3626194,39832590,476575103,,
1612,15643827,2578,8,362815,3626193,39832504,476570704,,
1613,15643872,2579,8,362815,3626194,39832590,476575098,,
1614,15647283,2581,8,362815,3626192,39832418,476566267,,
1615,15647382,2583,8,362815,3626192,39832422,476566728,,
1616,15647823,2584,8,362815,3626194,39832593,476575426,,
1617,15647832,2585,8,362815,3626194,39832593,476575435,,
1618,15648237,2586,8,362815,3626193,39832490,476569251,,
1619,15648273,2587,8,362815,3626192,39832402,476564703,,
1620,15648327,2588,8,362815,3626193,39832490,476569306,,
1621,15648372,2589,8,362815,3626192,39832414,476565910,,
1622,15648723,2590,8,362815,3626194,39832591,476575206,,
1623,15648732,2591,8,362815,3626194,39832591,476575212,,
1624,15672348,2592,2,362815,3626195,39832687,476580611,,
1625,15672384,2593,8,362815,3626193,39832503,476570583,6161261978,
1626,15672438,2594,8,362815,3626194,39832596,476575686,,
1627,15672483,2595,8,362815,3626192,39832416,476566068,,
1628,15672834,2596,8,362815,3626194,39832595,476575606,6161475474,
1629,15672843,2597,8,362815,3626193,39832507,476570990,6161286016,
1630,15673284,2599,8,362815,3626193,39832500,476570278,,
1631,15673428,2600,4,362815,3626195,39832684,476580337,6161672963,
1632,15673482,2601,8,362815,3626194,39832592,476575308,,
1633,15673824,2602,8,362815,3626192,39832420,476566519,,
1634,15673842,2603,8,362815,3626193,39832511,476571439,,
1635,15674238,2604,4,362815,3626195,39832683,476580183,,
1636,15674283,2605,8,362815,3626193,39832503,476570568,,
1637,15674328,2606,4,362815,3626195,39832687,476580653,,
1638,15674382,2607,8,362815,3626194,39832592,476575297,,
1639,15674823,2608,8,362815,3626194,39832595,476575657,,
