a,pattern,containing_hosts,component_total,component_pairs_tested,separation_failures,max_beta0,first_max_witness
7,6715423,1580,1584,4,0,2,891547623
7,6715432,1579,1584,5,0,2,891547632
7,6721345,1579,1584,5,0,2,892136745
7,6721354,1579,1584,5,0,2,892135476
7,6721435,1579,1584,6,0,3,892143657
7,6721453,1580,1584,4,0,2,892143675
7,6721534,1580,1584,4,0,2,892143756
7,6721543,1579,1584,5,0,2,892143765
7,6723145,1580,1584,4,0,2,892316745
7,6723154,1580,1584,4,0,2,892315476
7,6723415,1580,1584,4,0,2,892451637
7,6723451,1578,1584,6,0,2,682934571
7,6723514,1582,1584,2,0,2,894523716
7,6723541,1580,1584,4,0,2,892354761
7,6724135,1581,1584,3,0,2,892416357
7,6724153,1582,1584,2,0,2,892416375
7,6724315,1581,1584,3,0,2,892436517
7,6724351,1580,1584,4,0,2,892436571
7,6724513,1581,1584,3,0,2,892461735
7,6724531,1581,1584,3,0,2,892463751
7,6725134,1582,1584,2,0,2,892715634
7,6725143,1581,1584,3,0,2,892714365
7,6725314,1583,1584,1,0,2,896725314
7,6725341,1581,1584,3,0,2,892537461
7,6725413,1582,1584,2,0,2,892547613
7,6725431,1580,1584,4,0,2,892547631
7,6731245,1580,1584,4,0,2,893126745
7,6731254,1580,1584,4,0,2,893125476
7,6731425,1581,1584,3,0,2,893152647
7,6731452,1582,1584,2,0,2,893167452
7,6731524,1582,1584,2,0,2,893152746
7,6731542,1581,1584,3,0,2,893154762
7,6732145,1579,1584,5,0,2,893216745
7,6732154,1579,1584,5,0,2,893215476
7,6732415,1581,1584,3,0,2,893254617
7,6732451,1580,1584,4,0,2,893254671
7,6732514,1581,1584,3,0,2,893254716
7,6732541,1580,1584,5,0,3,893254761
7,6734125,1580,1584,5,0,3,895634127
7,6734152,1581,1584,3,0,2,893516274
7,6734215,1580,1584,4,0,2,893526417
7,6734251,1581,1584,3,0,2,893526471
7,6734512,1578,1584,6,0,2,683945712
7,6734521,1578,1584,6,0,2,683945721
7,6735124,1581,1584,3,0,2,893517246
7,6735142,1582,1584,2,0,2,895736142
7,6735214,1582,1584,2,0,2,895721436
7,6735241,1581,1584,3,0,2,893527461
7,6735412,1580,1584,4,0,2,893547612
7,6735421,1580,1584,4,0,2,893547621
7,6741235,1580,1584,4,0,2,894162357
7,6741253,1582,1584,2,0,2,896341275
7,6741325,1581,1584,3,0,2,896132547
7,6741352,1583,1584,1,0,2,896741352
7,6741523,1581,1584,3,0,2,894162735
7,6741532,1582,1584,2,0,2,896173254
7,6742135,1581,1584,3,0,2,896214357
7,6742153,1581,1584,3,0,2,896214375
7,6742315,1580,1584,4,0,2,894263517
7,6742351,1581,1584,3,0,2,894263571
7,6742513,1582,1584,2,0,2,896472513
7,6742531,1581,1584,3,0,2,894263751
7,6743125,1580,1584,4,0,2,894365127
7,6743152,1582,1584,2,0,2,894365172
7,6743215,1579,1584,5,0,2,894365217
7,6743251,1580,1584,4,0,2,894365271
7,6743512,1580,1584,4,0,2,894365712
7,6743521,1580,1584,4,0,2,894365721
7,6745123,1578,1584,7,0,3,896745123
7,6745132,1579,1584,6,0,3,896745132
7,6745213,1579,1584,6,0,3,896745213
7,6745231,1578,1584,9,0,4,896745231
7,6745312,1578,1584,7,0,3,896745312
7,6745321,1578,1584,7,0,3,896745321
7,6751234,1578,1584,6,0,2,685971234
7,6751243,1579,1584,5,0,2,685971243
7,6751324,1579,1584,5,0,2,685971324
7,6751342,1580,1584,4,0,2,685971342
7,6751423,1580,1584,4,0,2,685971423
7,6751432,1579,1584,5,0,2,685971432
7,6752134,1579,1584,5,0,2,685972134
7,6752143,1579,1584,6,0,3,897214365
7,6752314,1580,1584,4,0,2,685972314
7,6752341,1578,1584,6,0,2,685972341
7,6752413,1580,1584,4,0,2,685972413
7,6752431,1580,1584,4,0,2,685972431
7,6753124,1580,1584,4,0,2,685973124
7,6753142,1580,1584,4,0,2,685973142
7,6753214,1579,1584,5,0,2,685973214
7,6753241,1580,1584,4,0,2,685973241
7,6753412,1578,1584,7,0,3,897563412
7,6753421,1578,1584,6,0,2,685973421
7,6754123,1578,1584,6,0,2,685974123
7,6754132,1579,1584,5,0,2,685974132
7,6754213,1579,1584,5,0,2,685974213
7,6754231,1578,1584,6,0,2,685974231
7,6754312,1578,1584,6,0,2,685974312
7,6754321,1578,1584,6,0,2,685974321
7,7123456,1578,1584,6,0,2,719234568
7,7123465,1579,1584,5,0,2,912346587
7,7123546,1579,1584,5,0,2,912354768
7,7123564,1580,1584,4,0,2,912357486
7,7123645,1580,1584,4,0,2,912364857
7,7123654,1579,1584,5,0,2,912365874
7,7124356,1579,1584,5,0,2,912436578
7,7124365,1579,1584,6,0,3,912436587
7,7124536,1581,1584,3,0,2,912463758
7,7124563,1580,1584,4,0,2,912467385
7,7124635,1581,1584,3,0,2,912463857
7,7124653,1581,1584,3,0,2,912465873
7,7125346,1581,1584,3,0,2,912537468
7,7125364,1581,1584,3,0,2,912537486
7,7125436,1579,1584,5,0,2,912547638
7,7125463,1581,1584,3,0,2,912547683
7,7125634,1580,1584,5,0,3,912785634
7,7125643,1580,1584,4,0,2,912574863
7,7126345,1580,1584,4,0,2,912638457
7,7126354,1581,1584,3,0,2,912835476
7,7126435,1581,1584,3,0,2,912843657
7,7126453,1580,1584,4,0,2,912648573
7,7126534,1580,1584,4,0,2,912658734
7,7126543,1579,1584,5,0,2,912658743
7,7132456,1579,1584,5,0,2,913247856
7,7132465,1579,1584,5,0,2,913246587
7,7132546,1579,1584,6,0,3,913254768
7,7132564,1580,1584,4,0,2,913254786
7,7132645,1580,1584,4,0,2,913254867
7,7132654,1579,1584,5,0,2,913254876
7,7134256,1581,1584,3,0,2,913427856
7,7134265,1581,1584,3,0,2,913426587
7,7134526,1581,1584,3,0,2,913562748
7,7134562,1580,1584,4,0,2,913478562
7,7134625,1583,1584,1,0,2,915634827
7,7134652,1581,1584,3,0,2,913465872
7,7135246,1582,1584,2,0,2,913527468
7,7135264,1583,1584,1,0,2,913527486
7,7135426,1582,1584,2,0,2,913547628
7,7135462,1581,1584,3,0,2,913547682
7,7135624,1582,1584,2,0,2,913572846
7,7135642,1582,1584,2,0,2,913574862
7,7136245,1583,1584,1,0,2,913826745
7,7136254,1582,1584,2,0,2,913825476
7,7136425,1584,1584,0,0,1,129358647
7,7136452,1582,1584,2,0,2,913648572
7,7136524,1583,1584,1,0,2,913658724
7,7136542,1581,1584,3,0,2,913658742
7,7142356,1581,1584,3,0,2,914237856
7,7142365,1581,1584,3,0,2,914236587
7,7142536,1582,1584,2,0,2,914263758
7,7142563,1583,1584,1,0,2,914278563
7,7142635,1583,1584,1,0,2,914263857
7,7142653,1582,1584,2,0,2,914265873
7,7143256,1579,1584,5,0,2,914327856
7,7143265,1579,1584,5,0,2,914326587
7,7143526,1582,1584,2,0,2,914365728
7,7143562,1581,1584,3,0,2,914365782
7,7143625,1582,1584,2,0,2,914365827
7,7143652,1581,1584,4,0,3,914365872
7,7145236,1581,1584,4,0,3,916745238
7,7145263,1582,1584,2,0,2,914627385
7,7145326,1581,1584,3,0,2,914637528
7,7145362,1582,1584,2,0,2,914637582
7,7145623,1580,1584,4,0,2,914672835
7,7145632,1580,1584,4,0,2,914673852
7,7146235,1582,1584,2,0,2,914628357
7,7146253,1583,1584,1,0,2,916847253
7,7146325,1583,1584,1,0,2,916832547
7,7146352,1582,1584,2,0,2,914638572
7,7146523,1581,1584,3,0,2,914658723
7,7146532,1581,1584,3,0,2,914658732
7,7152346,1581,1584,3,0,2,915273468
7,7152364,1583,1584,1,0,2,917452386
7,7152436,1582,1584,2,0,2,917243658
7,7152463,1584,1584,0,0,1,129374685
7,7152634,1582,1584,2,0,2,915273846
7,7152643,1583,1584,1,0,2,917284365
7,7153246,1582,1584,2,0,2,917325468
7,7153264,1582,1584,2,0,2,917325486
7,7153426,1581,1584,3,0,2,915374628
7,7153462,1582,1584,2,0,2,915374682
7,7153624,1583,1584,1,0,2,917583624
7,7153642,1582,1584,2,0,2,915374862
7,7154236,1581,1584,3,0,2,915476238
7,7154263,1583,1584,1,0,2,915476283
7,7154326,1579,1584,5,0,2,915476328
7,7154362,1581,1584,3,0,2,915476382
7,7154623,1581,1584,3,0,2,915476823
7,7154632,1581,1584,3,0,2,915476832
7,7156234,1580,1584,4,0,2,915728346
7,7156243,1581,1584,3,0,2,917824365
7,7156324,1581,1584,3,0,2,917832546
7,7156342,1580,1584,5,0,3,917856342
7,7156423,1580,1584,4,0,2,915748623
7,7156432,1580,1584,4,0,2,915748632
7,7162345,1580,1584,4,0,2,916283457
7,7162354,1581,1584,3,0,2,918235476
7,7162435,1581,1584,3,0,2,918243657
7,7162453,1582,1584,2,0,2,918246375
7,7162534,1582,1584,2,0,2,918253746
7,7162543,1581,1584,3,0,2,918254763
7,7163245,1581,1584,3,0,2,918325467
7,7163254,1581,1584,4,0,3,918325476
7,7163425,1582,1584,2,0,2,918352647
7,7163452,1580,1584,4,0,2,916384572
7,7163524,1582,1584,2,0,2,918352746
7,7163542,1582,1584,2,0,2,918354762
7,7164235,1582,1584,2,0,2,918426357
7,7164253,1582,1584,2,0,2,918426375
7,7164325,1581,1584,3,0,2,918436527
7,7164352,1582,1584,2,0,2,918436572
7,7164523,1580,1584,5,0,3,918674523
7,7164532,1580,1584,4,0,2,916485732
7,7165234,1580,1584,4,0,2,916587234
7,7165243,1581,1584,3,0,2,916587243
7,7165324,1581,1584,3,0,2,916587324
7,7165342,1580,1584,4,0,2,916587342
7,7165423,1580,1584,4,0,2,916587423
7,7165432,1579,1584,5,0,2,916587432
7,7213456,1579,1584,5,0,2,921347856
7,7213465,1579,1584,5,0,2,921346587
7,7213546,1579,1584,5,0,2,921354768
7,7213564,1580,1584,4,0,2,921357486
7,7213645,1580,1584,4,0,2,921364857
7,7213654,1579,1584,5,0,2,921365874
7,7214356,1579,1584,6,0,3,921436578
7,7214365,1579,1584,8,0,4,921436587
7,7214536,1581,1584,3,0,2,921436758
7,7214563,1580,1584,4,0,2,921436785
7,7214635,1581,1584,3,0,2,921436857
7,7214653,1581,1584,3,0,2,921436875
7,7215346,1581,1584,3,0,2,921437568
7,7215364,1581,1584,3,0,2,921437586
7,7215436,1579,1584,5,0,2,921437658
7,7215463,1581,1584,3,0,2,921437685
7,7215634,1580,1584,5,0,3,921785634
7,7215643,1580,1584,4,0,2,921437865
7,7216345,1580,1584,4,0,2,921438567
7,7216354,1581,1584,3,0,2,921438576
7,7216435,1581,1584,3,0,2,921438657
7,7216453,1580,1584,4,0,2,921438675
7,7216534,1580,1584,4,0,2,921438756
7,7216543,1579,1584,5,0,2,921438765
7,7231456,1580,1584,4,0,2,923147856
7,7231465,1580,1584,4,0,2,923146587
7,7231546,1580,1584,4,0,2,923154768
7,7231564,1580,1584,4,0,2,923157486
7,7231645,1580,1584,4,0,2,923164857
7,7231654,1580,1584,4,0,2,923165874
7,7234156,1580,1584,4,0,2,923417856
7,7234165,1580,1584,4,0,2,923416587
7,7234516,1580,1584,4,0,2,923674518
7,7234561,1578,1584,6,0,2,729345681
7,7234615,1582,1584,2,0,2,925634817
7,7234651,1580,1584,4,0,2,923465871
7,7235146,1583,1584,1,0,2,945237168
7,7235164,1583,1584,1,0,2,945237186
7,7235416,1581,1584,3,0,2,923547618
7,7235461,1580,1584,4,0,2,923547681
7,7235614,1582,1584,2,0,2,923785614
7,7235641,1581,1584,3,0,2,923574861
7,7236145,1582,1584,2,0,2,923816745
7,7236154,1582,1584,2,0,2,923815476
7,7236415,1583,1584,1,0,2,945238617
7,7236451,1581,1584,3,0,2,923648571
7,7236514,1582,1584,2,0,2,923658714
7,7236541,1580,1584,4,0,2,923658741
7,7241356,1581,1584,3,0,2,924137856
7,7241365,1581,1584,3,0,2,924136587
7,7241536,1583,1584,1,0,2,924163758
7,7241563,1583,1584,1,0,2,924178563
7,7241635,1583,1584,1,0,2,924163857
7,7241653,1583,1584,1,0,2,924165873
7,7243156,1581,1584,3,0,2,924317856
7,7243165,1581,1584,3,0,2,924316587
7,7243516,1581,1584,3,0,2,924365718
7,7243561,1580,1584,4,0,2,924365781
7,7243615,1582,1584,2,0,2,924365817
7,7243651,1580,1584,5,0,3,924365871
7,7245136,1582,1584,2,0,2,924617358
7,7245163,1582,1584,2,0,2,924617385
7,7245316,1582,1584,2,0,2,924637518
7,7245361,1582,1584,2,0,2,924637581
7,7245613,1581,1584,3,0,2,924671835
7,7245631,1581,1584,3,0,2,924673851
7,7246135,1583,1584,1,0,2,924618357
7,7246153,1584,1584,0,0,1,129468375
7,7246315,1584,1584,0,0,1,129468537
7,7246351,1582,1584,2,0,2,924638571
7,7246513,1582,1584,2,0,2,924658713
7,7246531,1582,1584,2,0,2,924658731
7,7251346,1583,1584,1,0,2,927156348
7,7251364,1584,1584,0,0,1,129473586
7,7251436,1582,1584,2,0,2,927143658
7,7251463,1584,1584,0,0,1,129473685
7,7251634,1583,1584,1,0,2,927185634
7,7251643,1583,1584,1,0,2,927184365
7,7253146,1584,1584,0,0,1,129475368
7,7253164,1584,1584,0,0,1,129475386
7,7253416,1582,1584,2,0,2,925374618
7,7253461,1582,1584,2,0,2,925374681
7,7253614,1584,1584,0,0,1,129475836
7,7253641,1582,1584,2,0,2,925374861
7,7254136,1583,1584,1,0,2,925476138
7,7254163,1583,1584,1,0,2,925476183
7,7254316,1581,1584,3,0,2,925476318
7,7254361,1580,1584,4,0,2,925476381
7,7254613,1582,1584,2,0,2,925476813
7,7254631,1582,1584,2,0,2,925476831
7,7256134,1582,1584,2,0,2,927815634
7,7256143,1582,1584,2,0,2,927814365
7,7256314,1583,1584,1,0,2,927856314
7,7256341,1581,1584,4,0,3,927856341
7,7256413,1582,1584,2,0,2,925748613
7,7256431,1581,1584,3,0,2,925748631
7,7261345,1582,1584,2,0,2,928136745
7,7261354,1582,1584,2,0,2,928135476
7,7261435,1582,1584,2,0,2,928143657
7,7261453,1582,1584,2,0,2,928146375
7,7261534,1582,1584,2,0,2,928153746
7,7261543,1581,1584,3,0,2,928154763
7,7263145,1583,1584,1,0,2,928316745
7,7263154,1583,1584,1,0,2,928315476
7,7263415,1583,1584,1,0,2,928563417
7,7263451,1581,1584,3,0,2,926384571
7,7263514,1584,1584,0,0,1,129485736
7,7263541,1582,1584,2,0,2,928354761
7,7264135,1584,1584,0,0,1,129486357
7,7264153,1584,1584,0,0,1,129486375
7,7264315,1583,1584,1,0,2,928436517
7,7264351,1582,1584,2,0,2,928436571
7,7264513,1582,1584,2,0,2,926485713
7,7264531,1581,1584,3,0,2,926485731
7,7265134,1582,1584,2,0,2,926587134
7,7265143,1582,1584,2,0,2,926587143
7,7265314,1583,1584,1,0,2,926587314
7,7265341,1581,1584,3,0,2,926587341
7,7265413,1582,1584,2,0,2,926587413
7,7265431,1580,1584,4,0,2,926587431
7,7312456,1580,1584,4,0,2,931247856
7,7312465,1580,1584,4,0,2,931246587
7,7312546,1580,1584,4,0,2,931254768
7,7312564,1580,1584,4,0,2,931257486
7,7312645,1580,1584,4,0,2,931264857
7,7312654,1580,1584,4,0,2,931265874
7,7314256,1581,1584,3,0,2,931427856
7,7314265,1581,1584,3,0,2,931426587
7,7314526,1583,1584,1,0,2,931674528
7,7314562,1582,1584,2,0,2,931478562
7,7314625,1584,1584,0,0,1,129536847
7,7314652,1582,1584,2,0,2,931465872
7,7315246,1583,1584,1,0,2,931527468
7,7315264,1583,1584,1,0,2,931527486
7,7315426,1582,1584,2,0,2,931547628
7,7315462,1582,1584,2,0,2,931547682
7,7315624,1583,1584,1,0,2,931785624
7,7315642,1582,1584,2,0,2,931574862
7,7316245,1583,1584,1,0,2,931826745
7,7316254,1583,1584,1,0,2,931825476
7,7316425,1584,1584,0,0,1,129538647
7,7316452,1582,1584,2,0,2,931648572
7,7316524,1583,1584,1,0,2,931658724
7,7316542,1581,1584,3,0,2,931658742
7,7321456,1579,1584,5,0,2,932147856
7,7321465,1579,1584,5,0,2,932146587
7,7321546,1579,1584,5,0,2,932154768
7,7321564,1580,1584,4,0,2,932157486
7,7321645,1580,1584,4,0,2,932164857
7,7321654,1579,1584,5,0,2,932165874
7,7324156,1581,1584,3,0,2,932417856
7,7324165,1581,1584,3,0,2,932416587
7,7324516,1581,1584,3,0,2,932546718
7,7324561,1580,1584,4,0,2,932478561
7,7324615,1582,1584,2,0,2,932546817
7,7324651,1580,1584,4,0,2,932465871
7,7325146,1582,1584,2,0,2,932547168
7,7325164,1583,1584,1,0,2,932547186
7,7325416,1581,1584,4,0,3,932547618
7,7325461,1580,1584,5,0,3,932547681
7,7325614,1582,1584,2,0,2,932547816
7,7325641,1581,1584,3,0,2,932547861
7,7326145,1582,1584,2,0,2,932548167
7,7326154,1581,1584,3,0,2,932548176
7,7326415,1583,1584,1,0,2,932548617
7,7326451,1581,1584,3,0,2,932548671
7,7326514,1582,1584,2,0,2,932548716
7,7326541,1580,1584,4,0,2,932548761
7,7341256,1580,1584,5,0,3,956341278
7,7341265,1580,1584,5,0,3,956341287
7,7341526,1582,1584,2,0,2,935162748
7,7341562,1582,1584,2,0,2,934178562
7,7341625,1583,1584,1,0,2,956341827
7,7341652,1582,1584,2,0,2,934165872
7,7342156,1580,1584,4,0,2,934217856
7,7342165,1580,1584,4,0,2,934216587
7,7342516,1582,1584,2,0,2,935264718
7,7342561,1581,1584,3,0,2,934278561
7,7342615,1582,1584,2,0,2,935264817
7,7342651,1581,1584,3,0,2,934265871
7,7345126,1580,1584,4,0,2,935617248
7,7345162,1581,1584,3,0,2,935617284
7,7345216,1580,1584,4,0,2,935627418
7,7345261,1581,1584,3,0,2,935627481
7,7345612,1578,1584,6,0,2,739456812
7,7345621,1578,1584,6,0,2,739456821
7,7346125,1582,1584,2,0,2,956348127
7,7346152,1583,1584,1,0,2,956348172
7,7346215,1582,1584,2,0,2,956348217
7,7346251,1583,1584,1,0,2,956348271
7,7346512,1580,1584,4,0,2,934658712
7,7346521,1580,1584,4,0,2,934658721
7,7351246,1582,1584,2,0,2,935172468
7,7351264,1583,1584,1,0,2,957341286
7,7351426,1583,1584,1,0,2,957361428
7,7351462,1584,1584,0,0,1,129573684
7,7351624,1583,1584,1,0,2,935172846
7,7351642,1584,1584,0,0,1,129573864
7,7352146,1583,1584,1,0,2,957214368
7,7352164,1583,1584,1,0,2,957214386
7,7352416,1582,1584,2,0,2,935274618
7,7352461,1582,1584,2,0,2,935274681
7,7352614,1584,1584,0,0,1,129574836
7,7352641,1583,1584,1,0,2,935274861
7,7354126,1581,1584,3,0,2,935476128
7,7354162,1582,1584,2,0,2,935476182
7,7354216,1581,1584,3,0,2,935476218
7,7354261,1582,1584,2,0,2,935476281
7,7354612,1580,1584,4,0,2,935476812
7,7354621,1580,1584,4,0,2,935476821
7,7356124,1581,1584,3,0,2,935718246
7,7356142,1583,1584,1,0,2,937856142
7,7356214,1582,1584,2,0,2,937856214
7,7356241,1582,1584,2,0,2,935728461
7,7356412,1581,1584,3,0,2,935748612
7,7356421,1581,1584,3,0,2,935748621
7,7361245,1582,1584,2,0,2,938126745
7,7361254,1582,1584,2,0,2,938125476
7,7361425,1584,1584,0,0,1,129583647
7,7361452,1583,1584,1,0,2,938167452
7,7361524,1584,1584,0,0,1,129583746
7,7361542,1582,1584,2,0,2,938154762
7,7362145,1582,1584,2,0,2,938216745
7,7362154,1582,1584,2,0,2,938215476
7,7362415,1584,1584,0,0,1,129584637
7,7362451,1583,1584,1,0,2,938267451
7,7362514,1583,1584,1,0,2,958372614
7,7362541,1582,1584,2,0,2,938254761
7,7364125,1583,1584,1,0,2,958634127
7,7364152,1584,1584,0,0,1,129586374
7,7364215,1583,1584,1,0,2,958621437
7,7364251,1584,1584,0,0,1,129586473
7,7364512,1581,1584,3,0,2,936485712
7,7364521,1581,1584,3,0,2,936485721
7,7365124,1582,1584,2,0,2,936587124
7,7365142,1583,1584,1,0,2,936587142
7,7365214,1582,1584,2,0,2,936587214
7,7365241,1583,1584,1,0,2,936587241
7,7365412,1580,1584,4,0,2,936587412
7,7365421,1580,1584,4,0,2,936587421
7,7412356,1580,1584,4,0,2,941237856
7,7412365,1580,1584,4,0,2,941236587
7,7412536,1583,1584,1,0,2,963412758
7,7412563,1582,1584,2,0,2,941278563
7,7412635,1583,1584,1,0,2,963412857
7,7412653,1582,1584,2,0,2,941265873
7,7413256,1581,1584,3,0,2,941327856
7,7413265,1581,1584,3,0,2,941326587
7,7413526,1584,1584,0,0,1,129635748
7,7413562,1583,1584,1,0,2,941378562
7,7413625,1584,1584,0,0,1,129635847
7,7413652,1583,1584,1,0,2,941365872
7,7415236,1582,1584,2,0,2,941627358
7,7415263,1583,1584,1,0,2,941627385
7,7415326,1583,1584,1,0,2,961732548
7,7415362,1584,1584,0,0,1,129637584
7,7415623,1582,1584,2,0,2,941785623
7,7415632,1582,1584,2,0,2,941785632
7,7416235,1582,1584,2,0,2,941628357
7,7416253,1584,1584,0,0,1,129638475
7,7416325,1583,1584,1,0,2,961832547
7,7416352,1584,1584,0,0,1,129638574
7,7416523,1582,1584,2,0,2,941658723
7,7416532,1582,1584,2,0,2,941658732
7,7421356,1581,1584,3,0,2,942137856
7,7421365,1581,1584,3,0,2,942136587
7,7421536,1582,1584,2,0,2,962143758
7,7421563,1582,1584,2,0,2,942178563
7,7421635,1583,1584,1,0,2,962143857
7,7421653,1581,1584,3,0,2,942165873
7,7423156,1580,1584,4,0,2,942317856
7,7423165,1580,1584,4,0,2,942316587
7,7423516,1582,1584,2,0,2,942635718
7,7423561,1581,1584,3,0,2,942378561
7,7423615,1582,1584,2,0,2,942635817
7,7423651,1581,1584,3,0,2,942365871
7,7425136,1583,1584,1,0,2,964725138
7,7425163,1584,1584,0,0,1,129647385
7,7425316,1582,1584,2,0,2,942637518
7,7425361,1582,1584,2,0,2,942637581
7,7425613,1583,1584,1,0,2,942785613
7,7425631,1583,1584,1,0,2,942785631
7,7426135,1584,1584,0,0,1,129648357
7,7426153,1583,1584,1,0,2,964827153
7,7426315,1584,1584,0,0,1,129648537
7,7426351,1583,1584,1,0,2,942638571
7,7426513,1583,1584,1,0,2,942658713
7,7426531,1582,1584,2,0,2,942658731
7,7431256,1580,1584,4,0,2,943127856
7,7431265,1580,1584,4,0,2,943126587
7,7431526,1583,1584,1,0,2,943651728
7,7431562,1582,1584,2,0,2,943178562
7,7431625,1583,1584,1,0,2,943651827
7,7431652,1582,1584,2,0,2,943165872
7,7432156,1579,1584,5,0,2,943217856
7,7432165,1579,1584,5,0,2,943216587
7,7432516,1581,1584,3,0,2,943652718
7,7432561,1580,1584,4,0,2,943278561
7,7432615,1581,1584,3,0,2,943652817
7,7432651,1580,1584,4,0,2,943265871
7,7435126,1581,1584,3,0,2,943657128
7,7435162,1582,1584,2,0,2,943657182
7,7435216,1581,1584,3,0,2,943657218
7,7435261,1582,1584,2,0,2,943657281
7,7435612,1580,1584,4,0,2,943657812
7,7435621,1580,1584,4,0,2,943657821
7,7436125,1582,1584,2,0,2,943658127
7,7436152,1583,1584,1,0,2,943658172
7,7436215,1582,1584,2,0,2,943658217
7,7436251,1582,1584,2,0,2,943658271
7,7436512,1580,1584,5,0,3,943658712
7,7436521,1580,1584,5,0,3,943658721
7,7451236,1580,1584,4,0,2,946172358
7,7451263,1582,1584,2,0,2,967341285
7,7451326,1581,1584,3,0,2,967132548
7,7451362,1583,1584,1,0,2,967451382
7,7451623,1581,1584,3,0,2,946172835
7,7451632,1582,1584,2,0,2,967183254
7,7452136,1581,1584,3,0,2,967214358
7,7452163,1582,1584,2,0,2,967214385
7,7452316,1580,1584,5,0,3,967452318
7,7452361,1581,1584,4,0,3,967452381
7,7452613,1583,1584,1,0,2,967452813
7,7452631,1582,1584,2,0,2,946273851
7,7453126,1580,1584,4,0,2,946375128
7,7453162,1582,1584,2,0,2,946375182
7,7453216,1580,1584,4,0,2,946375218
7,7453261,1581,1584,3,0,2,946375281
7,7453612,1581,1584,3,0,2,946375812
7,7453621,1581,1584,3,0,2,946375821
7,7456123,1578,1584,6,0,2,749568123
7,7456132,1579,1584,5,0,2,749568132
7,7456213,1579,1584,5,0,2,749568213
7,7456231,1578,1584,6,0,2,749568231
7,7456312,1578,1584,6,0,2,749568312
7,7456321,1578,1584,6,0,2,749568321
7,7461235,1581,1584,3,0,2,946182357
7,7461253,1583,1584,1,0,2,968341275
7,7461325,1582,1584,2,0,2,968132547
7,7461352,1584,1584,0,0,1,129683574
7,7461523,1583,1584,1,0,2,968174523
7,7461532,1583,1584,1,0,2,968173254
7,7462135,1582,1584,2,0,2,968214357
7,7462153,1583,1584,1,0,2,968214375
7,7462315,1582,1584,2,0,2,968241537
7,7462351,1582,1584,2,0,2,946283571
7,7462513,1583,1584,1,0,2,968472513
7,7462531,1583,1584,1,0,2,968472531
7,7463125,1582,1584,2,0,2,968315247
7,7463152,1584,1584,0,0,1,129685374
7,7463215,1582,1584,2,0,2,968325417
7,7463251,1583,1584,1,0,2,968325471
7,7463512,1581,1584,3,0,2,946385712
7,7463521,1581,1584,3,0,2,946385721
7,7465123,1580,1584,4,0,2,946587123
7,7465132,1580,1584,4,0,2,946587132
7,7465213,1580,1584,4,0,2,946587213
7,7465231,1580,1584,4,0,2,946587231
7,7465312,1580,1584,4,0,2,946587312
7,7465321,1580,1584,4,0,2,946587321
7,7512346,1580,1584,4,0,2,951723468
7,7512364,1582,1584,2,0,2,971452386
7,7512436,1581,1584,3,0,2,971243658
7,7512463,1583,1584,1,0,2,973412685
7,7512634,1582,1584,2,0,2,971285634
7,7512643,1582,1584,2,0,2,971284365
7,7513246,1581,1584,3,0,2,971325468
7,7513264,1582,1584,2,0,2,971325486
7,7513426,1582,1584,2,0,2,971352648
7,7513462,1583,1584,1,0,2,971563482
7,7513624,1584,1584,0,0,1,129735846
7,7513642,1584,1584,0,0,1,129735864
7,7514236,1582,1584,2,0,2,971426358
7,7514263,1584,1584,0,0,1,129736485
7,7514326,1581,1584,3,0,2,971436528
7,7514362,1583,1584,1,0,2,971436582
7,7514623,1583,1584,1,0,2,971684523
7,7514632,1583,1584,1,0,2,971683254
7,7516234,1581,1584,3,0,2,951728346
7,7516243,1582,1584,2,0,2,971824365
7,7516324,1582,1584,2,0,2,971832546
7,7516342,1582,1584,2,0,2,971835264
7,7516423,1582,1584,2,0,2,971842635
7,7516432,1582,1584,2,0,2,971843652
7,7521346,1581,1584,3,0,2,972143568
7,7521364,1582,1584,2,0,2,972143586
7,7521436,1581,1584,4,0,3,972143658
7,7521463,1583,1584,1,0,2,972143685
7,7521634,1582,1584,2,0,2,972143856
7,7521643,1582,1584,2,0,2,972143865
7,7523146,1582,1584,2,0,2,972415368
7,7523164,1582,1584,2,0,2,972415386
7,7523416,1580,1584,4,0,2,952734618
7,7523461,1581,1584,3,0,2,952734681
7,7523614,1583,1584,1,0,2,974523816
7,7523641,1583,1584,1,0,2,974523861
7,7524136,1582,1584,2,0,2,972416358
7,7524163,1584,1584,0,0,1,129746385
